start_time,end_time,text,emotion,sub-emotion,intensity
"00:03:21,000","00:03:25,000",I have to keep pinching myself and reminding myself where I am.,happiness,excitement,moderate
"00:03:25,000","00:03:28,000","It's just, like, an absolute dream to me.",happiness,joy,intense
"00:03:28,000","00:03:33,000","Welcome to Nukaragua, and New Zealand's first ever Survivor.",happiness,excitement,intense
"00:03:36,000","00:03:40,000","In this first season, 16 of you will be competing against one another",happiness,excitement,moderate
"00:03:40,000","00:03:45,000","to see who can outwit, outlast, and outplay the rest,",happiness,excitement,moderate
"00:03:45,000","00:03:49,000","and take away $100,000.",happiness,desire,intense
"00:03:50,000","00:03:54,000",I dream of being in a tribal council. I dream of being on the sand.,happiness,desire,intense
"00:03:54,000","00:03:58,000","I dream of being in the water. Like, this is incredible.",happiness,excitement,intense
"00:04:00,000","00:04:04,000","Any of you more than happy to be labelled the villain,",happiness,curiosity,moderate
"00:04:04,000","00:04:08,000",if it means winning this game?,happiness,curiosity,moderate
"00:04:10,000","00:04:12,000",D?,neutral,neutral,neutral
"00:04:12,000","00:04:14,000",D?,neutral,neutral,neutral
"00:04:14,000","00:04:16,000",D?,neutral,neutral,neutral
"00:04:16,000","00:04:18,000",D?,neutral,neutral,neutral
"00:04:19,000","00:04:19,000",D?,neutral,neutral,neutral
"00:04:19,000","00:04:20,000",I'm in.,happiness,optimism,moderate
"00:04:20,000","00:04:22,000",I'm surprised by your answer.,surprise,surprise,mild
"00:04:22,000","00:04:25,000","I think that, generally, I'm gonna be labelled the villain,",neutral,neutral,neutral
"00:04:25,000","00:04:28,000","just for the way that I look, so I might as well accept that.",neutral,neutral,neutral
"00:04:28,000","00:04:34,000","And if it means winning the game, why wouldn't you do whatever it takes?",happiness,optimism,moderate
"00:04:35,000","00:04:39,000","Michael, do you think D's already looking like the villain?",happiness,curiosity,mild
"00:04:39,000","00:04:43,000",You never know. Looks can be deceiving.,neutral,neutral,neutral
"00:04:43,000","00:04:46,000",Any of you guys think you've got game when it comes to the physical challenges?,happiness,curiosity,moderate
"00:04:46,000","00:04:47,000",Nathan?,neutral,neutral,neutral
"00:04:47,000","00:04:50,000","Maybe a few years ago, but I'm an old man now.",neutral,neutral,neutral
"00:04:50,000","00:04:54,000",Who thinks they can put food on the table?,happiness,curiosity,mild
"00:04:54,000","00:04:56,000","Tony, how you gonna do that?",happiness,curiosity,moderate
"00:04:56,000","00:04:59,000","Well, there's a lot of stuff that creeps around out there in the bush.",neutral,neutral,neutral
"00:04:59,000","00:05:02,000",I'm sure I can come up with something that's edible.,happiness,optimism,mild
"00:05:02,000","00:05:05,000",The things they teach you as a soldier is attention to detail.,happiness,pride,mild
"00:05:05,000","00:05:07,000",I'm also a former unit tracker.,happiness,pride,mild
"00:05:07,000","00:05:09,000",I can track a human through the bush.,happiness,pride,moderate
"00:05:09,000","00:05:12,000",I can stay on this beach for a month. All I need is water.,,,
"00:05:12,000","00:05:15,000","I mean, this environment, yes, it's hot. It's horrible.",anger,annoyance,moderate
"00:05:15,000","00:05:17,000","Hey, guess what? There's a survivor.",surprise,surprise,moderate
"00:05:17,000","00:05:20,000","All right, let's get into it. First things first.",happiness,excitement,moderate
"00:05:20,000","00:05:23,000","The teams, come forward and take your buff.",neutral,neutral,neutral
"00:05:23,000","00:05:26,000","Orange buffs, your mogaton.",neutral,neutral,neutral
"00:05:26,000","00:05:28,000",Sala.,neutral,neutral,neutral
"00:05:33,000","00:05:35,000",Woods!,neutral,neutral,neutral
"00:05:35,000","00:05:37,000",Anna.,neutral,neutral,neutral
"00:05:37,000","00:05:40,000",I am a plus-size model.,happiness,pride,mild
"00:05:40,000","00:05:43,000",I play roller derby.,happiness,pride,mild
"00:05:43,000","00:05:46,000",And I am a powerlifter.,happiness,pride,mild
"00:05:46,000","00:05:48,000",Abi.,neutral,neutral,neutral
"00:05:50,000","00:05:52,000",Isabel.,neutral,neutral,neutral
"00:05:52,000","00:05:55,000",I'm here on Survivor because I can't resist a challenge.,happiness,excitement,moderate
"00:05:55,000","00:05:57,000","I love proving people wrong,",happiness,pride,moderate
"00:05:57,000","00:05:59,000",and I just love it when people get surprised,happiness,amusement,moderate
"00:05:59,000","00:06:02,000","and they think I can't do something, and then I do it.",happiness,pride,intense
"00:06:02,000","00:06:04,000",Tom.,neutral,neutral,neutral
"00:06:07,000","00:06:09,000","Gosh, my heart's racing.",fear,nervousness,intense
"00:06:09,000","00:06:11,000",Shaina.,neutral,neutral,neutral
"00:06:13,000","00:06:15,000",Anthony.,neutral,neutral,neutral
"00:06:16,000","00:06:18,000",Anthony.,neutral,neutral,neutral
"00:06:20,000","00:06:24,000","And last but probably not least, Louisa.",neutral,neutral,neutral
"00:06:26,000","00:06:28,000",Thanks. Cheers.,happiness,gratitude,mild
"00:06:28,000","00:06:30,000","Sala and Shaina, you're looking pretty stoked.",happiness,approval,mild
"00:06:30,000","00:06:32,000",How are you feeling about your new tribe?,happiness,curiosity,mild
"00:06:32,000","00:06:34,000","I've got my brother from another mother over here,",happiness,joy,mild
"00:06:34,000","00:06:36,000",which I'm really happy about.,happiness,joy,moderate
"00:06:36,000","00:06:38,000","Shay, when she walked over and she said, you know,",neutral,neutral,neutral
"00:06:38,000","00:06:40,000","brother from another mother,",neutral,neutral,neutral
"00:06:40,000","00:06:42,000",that saying worried me,fear,nervousness,moderate
"00:06:42,000","00:06:46,000",because it felt like a strategic back-line alliance.,surprise,realization,mild
"00:06:46,000","00:06:48,000","Your mogaton tribe,",neutral,neutral,neutral
"00:06:48,000","00:06:51,000",named after Ngaragua's highest mountain.,neutral,neutral,neutral
"00:06:51,000","00:06:54,000","It'll be interesting to see if you can live up to your mighty name,",happiness,curiosity,mild
"00:06:54,000","00:06:56,000",which means purple buffs for you other guys.,neutral,neutral,neutral
"00:06:56,000","00:06:58,000",Barb.,neutral,neutral,neutral
"00:06:58,000","00:07:00,000",Yes! I look good in blue.,happiness,pride,moderate
"00:07:00,000","00:07:02,000","That's purple, isn't it, Barb?",surprise,confusion,mild
"00:07:02,000","00:07:04,000","No, but it's a cool colour.",happiness,approval,mild
"00:07:04,000","00:07:06,000",OK. Georgia.,neutral,neutral,neutral
"00:07:06,000","00:07:08,000","I don't know why I had this feeling,",surprise,confusion,moderate
"00:07:08,000","00:07:10,000",but I didn't want to be in that first team.,sadness,disappointment,mild
"00:07:10,000","00:07:12,000",I was actually stoked.,happiness,excitement,intense
"00:07:12,000","00:07:14,000","When I looked around, saw the members,",happiness,curiosity,mild
"00:07:14,000","00:07:16,000",I was super happy.,happiness,joy,intense
"00:07:16,000","00:07:18,000",Made it.,happiness,pride,moderate
"00:07:18,000","00:07:20,000",Nathan.,neutral,neutral,neutral
"00:07:20,000","00:07:22,000","I was pretty concerned when they delegated up into tribes,",,,
"00:07:22,000","00:07:24,000","and even that ride-in on the truck,",neutral,neutral,neutral
"00:07:24,000","00:07:26,000",you tend to make a bit of a quick connection.,happiness,curiosity,mild
"00:07:26,000","00:07:29,000",Most of the people that I had formed some kind of connection with,happiness,caring,mild
"00:07:29,000","00:07:31,000","were on the other side, so I was pretty gutted.",sadness,sadness,moderate
"00:07:31,000","00:07:33,000",Jack.,neutral,neutral,neutral
"00:07:33,000","00:07:35,000","Cheers, brother. Good, mate.",happiness,gratitude,mild
"00:07:35,000","00:07:37,000",Shannon.,neutral,neutral,neutral
"00:07:37,000","00:07:39,000",Lee.,neutral,neutral,neutral
"00:07:40,000","00:07:42,000",Cheers.,happiness,gratitude,mild
"00:07:42,000","00:07:44,000",Michael.,neutral,neutral,neutral
"00:07:45,000","00:07:47,000","Cheers, mate.",happiness,gratitude,mild
"00:07:47,000","00:07:49,000","And, of course, Dee.",neutral,neutral,neutral
"00:07:51,000","00:07:53,000",Thank you very much. You're welcome.,happiness,gratitude,mild
"00:07:54,000","00:07:56,000",Mmm!,neutral,neutral,neutral
"00:07:56,000","00:07:58,000","Yeah, guys!",happiness,excitement,moderate
"00:07:58,000","00:08:00,000","Purple tribe, Yohamosa,",neutral,neutral,neutral
"00:08:00,000","00:08:02,000",named after the bay right here,neutral,neutral,neutral
"00:08:02,000","00:08:04,000",and also Spanish for beautiful.,happiness,admiration,mild
"00:08:04,000","00:08:06,000",Oh! Barb.,surprise,surprise,mild
"00:08:06,000","00:08:08,000","A tribe name perfectly suited to you, I think.",happiness,approval,mild
"00:08:08,000","00:08:10,000",I think it's perfectly an apt name.,happiness,approval,mild
"00:08:12,000","00:08:14,000","Michael, what are you making?",happiness,curiosity,mild
"00:08:14,000","00:08:16,000",Are you new tribe mates?,happiness,curiosity,mild
"00:08:16,000","00:08:18,000","Yeah, I'm really happy with what I got.",happiness,joy,moderate
"00:08:18,000","00:08:20,000",It looks like we've got a pretty competitive team.,happiness,optimism,moderate
"00:08:20,000","00:08:22,000","So when I look around at the other tribes,",happiness,curiosity,mild
"00:08:22,000","00:08:24,000","as Matt's called them out,",neutral,neutral,neutral
"00:08:24,000","00:08:26,000","I see that Mike and Lee and Jack and Nathan,",neutral,neutral,neutral
"00:08:26,000","00:08:30,000","you know, the people who I had made a quick and easy bond with,",happiness,caring,mild
"00:08:30,000","00:08:32,000","are on the other side,",sadness,disappointment,mild
"00:08:32,000","00:08:34,000",and I feel like I don't know these people.,surprise,confusion,moderate
"00:08:34,000","00:08:36,000",Soak up the atmosphere,happiness,optimism,mild
"00:08:36,000","00:08:38,000","and enjoy being part of the team, guys,",happiness,caring,mild
"00:08:38,000","00:08:40,000","because by the end of the day,",neutral,neutral,neutral
"00:08:40,000","00:08:43,000",two of you will no longer be in these tribes.,fear,fear,moderate
"00:08:45,000","00:08:47,000",That's right.,neutral,neutral,neutral
"00:08:47,000","00:08:50,000","One person from Mogaton, one from Yohamosa,",neutral,neutral,neutral
"00:08:50,000","00:08:53,000",will be voted out at the very first tribal council tonight.,,,
"00:08:53,000","00:08:55,000",Gone.,sadness,sadness,mild
"00:08:55,000","00:08:57,000",Just like that.,surprise,surprise,mild
"00:09:00,000","00:09:02,000","Georgia, you are looking very worried.",,,
"00:09:02,000","00:09:04,000",Why so worried?,happiness,curiosity,mild
"00:09:04,000","00:09:06,000","That sucks! It's day one,",sadness,disappointment,intense
"00:09:06,000","00:09:08,000",and already we've got to vote someone out.,sadness,disappointment,moderate
"00:09:08,000","00:09:10,000",That's so stink.,anger,annoyance,moderate
"00:09:10,000","00:09:12,000","We're not even on the ground,",neutral,neutral,neutral
"00:09:12,000","00:09:14,000","and bang, someone's going home.",surprise,surprise,moderate
"00:09:14,000","00:09:16,000","Ah, unfair.",disgust,disapproval,moderate
"00:09:16,000","00:09:18,000","Someone has to go home,",sadness,sadness,mild
"00:09:18,000","00:09:20,000",and they haven't even been given a chance,sadness,disappointment,moderate
"00:09:20,000","00:09:22,000",to put their best foot forward.,sadness,disappointment,mild
"00:09:22,000","00:09:24,000",You guys know you're here to play a game?,happiness,curiosity,mild
"00:09:24,000","00:09:26,000",It's a harsh game for day one.,disgust,disapproval,moderate
"00:09:26,000","00:09:28,000",It's a harsh game from day one.,disgust,disapproval,moderate
"00:09:28,000","00:09:31,000",I reckon you guys have got it pretty well worked out already.,happiness,approval,mild
"00:09:31,000","00:09:33,000",We're not getting into this competition either.,sadness,disappointment,moderate
"00:09:33,000","00:09:37,000",We're kicking things off with a challenge right now.,happiness,excitement,moderate
"00:09:38,000","00:09:40,000",Of course we are.,neutral,neutral,neutral
"00:09:40,000","00:09:42,000",Georgia's feeling pretty good about that.,happiness,optimism,mild
"00:09:44,000","00:09:46,000",I'm going to give you two minutes,neutral,neutral,neutral
"00:09:46,000","00:09:49,000",to clean everything off this boat you can.,neutral,neutral,neutral
"00:09:49,000","00:09:53,000",Whatever you have on your tribe mat at the finish,neutral,neutral,neutral
"00:09:53,000","00:09:55,000",is yours to keep.,neutral,neutral,neutral
"00:09:55,000","00:09:57,000","Come on, guys.",neutral,neutral,neutral
"00:09:57,000","00:09:59,000",It's knives.,neutral,neutral,neutral
"00:10:00,000","00:10:05,000",The large sack of rice and flint is locked in the chest in the middle of the boat.,neutral,neutral,neutral
"00:10:05,000","00:10:12,000","But, before you get to that, you're going to have to find a key buried under one of these coloured rocks.",happiness,curiosity,mild
"00:10:12,000","00:10:17,000",I have made a fire before without flint. It takes a lot of time and a lot of perseverance.,happiness,pride,mild
"00:10:17,000","00:10:22,000",Survivors ready? Your time starts now. Go!,happiness,excitement,intense
"00:10:22,000","00:10:25,000",This challenge is on!,happiness,excitement,intense
"00:10:26,000","00:10:32,000","A bit of strategy already at play here. Both teams going for the key, both teams going for the loot.",happiness,curiosity,mild
"00:10:35,000","00:10:42,000",Tom is digging hard. No one's found the key. Just how important is that rice and that flint?,happiness,curiosity,moderate
"00:10:42,000","00:10:48,000",Flint creates fire. Fire boils water.,surprise,realization,mild
"00:10:48,000","00:10:53,000",Mogga and Tom are getting some good loot already. 90 seconds remaining.,happiness,excitement,moderate
"00:10:53,000","00:10:59,000","Both tribes working hard. No surprise, Barb's going for the vegetables.",neutral,neutral,neutral
"00:10:59,000","00:11:03,000",Zala losing some gravy. Arby's working hard.,neutral,neutral,neutral
"00:11:03,000","00:11:07,000",Looks like Mogga and Tom have got the front edge at this point.,happiness,optimism,mild
"00:11:07,000","00:11:12,000",Jack is working hard. Tom's still digging.,neutral,neutral,neutral
"00:11:12,000","00:11:17,000",Michael's digging. 30 seconds to go. Dig it in!,happiness,excitement,moderate
"00:11:17,000","00:11:22,000",You've got to start as you mean to go on.,neutral,neutral,neutral
"00:11:22,000","00:11:29,000","Isabel, she has got this game down. No one finds the key, no one gets the rice or that flint.",happiness,admiration,mild
"00:11:29,000","00:11:32,000","It's going to be a dry, hungry night.",sadness,disappointment,moderate
"00:11:32,000","00:11:38,000","This is it, right here. Isabel testing the rules early in this game.",happiness,curiosity,mild
"00:11:38,000","00:11:40,000","Keep working, guys. Now or never.",,,
"00:11:40,000","00:11:52,000","10, 9, 8, 7, 6, 5, 4, 3, 2, 1. Stop! Your time is over.",happiness,excitement,intense
"00:11:52,000","00:11:56,000","Oh, they're doing it again.",anger,annoyance,mild
"00:11:56,000","00:12:01,000","Did somebody take that? Oh, great, we're that tribe.",anger,annoyance,moderate
"00:12:01,000","00:12:06,000",It wasn't a nice feeling to see that the other team took most of our good stuff.,sadness,disappointment,moderate
"00:12:06,000","00:12:11,000",We all got back to the mats and to see that we had hardly anything there.,sadness,disappointment,moderate
"00:12:11,000","00:12:14,000",There was definitely a bit of a blow. They looked pretty smug.,anger,annoyance,moderate
"00:12:14,000","00:12:18,000",You got it! Yeah!,happiness,excitement,intense
"00:12:18,000","00:12:20,000",They were ripping us off.,anger,anger,moderate
"00:12:20,000","00:12:23,000",I actually saw Isabel come along and grab some stuff.,surprise,surprise,mild
"00:12:23,000","00:12:26,000",And I thought maybe they'd just got it on the wrong mat.,surprise,confusion,mild
"00:12:26,000","00:12:30,000",I cannot believe that I didn't react.,sadness,disappointment,moderate
"00:12:30,000","00:12:34,000",They stole our back thing.,anger,annoyance,moderate
"00:12:34,000","00:12:41,000","I didn't see what she was doing, but it sounded like she stole quite a lot from the other mat.",disgust,disapproval,moderate
"00:12:45,000","00:12:49,000",I feel a little bit bad for the other swans because they had nothing.,happiness,caring,mild
"00:13:05,000","00:13:09,000","Ogaton, looking like the clear winners in this game.",happiness,admiration,mild
"00:13:09,000","00:13:10,000",Yeah.,neutral,neutral,neutral
"00:13:10,000","00:13:12,000","Tony, what was the game plan?",happiness,curiosity,mild
"00:13:12,000","00:13:14,000","Everyone going hell for leather to get what they could get, eh?",happiness,excitement,moderate
"00:13:14,000","00:13:18,000",I could not believe when I looked down how much gear there was on that mat.,surprise,surprise,moderate
"00:13:18,000","00:13:24,000","I looked over the other tribe and I was going, oh, I know which tribe I'm going to be in.",surprise,realization,mild
"00:13:24,000","00:13:30,000",And Isabel?,happiness,curiosity,mild
"00:13:31,000","00:13:35,000",Playing the game early!,happiness,approval,moderate
"00:13:35,000","00:13:39,000","Well, it's a strategy and this is a game and I did what I could.",happiness,pride,mild
"00:13:39,000","00:13:41,000",I read between the lines.,surprise,realization,mild
"00:13:41,000","00:13:44,000","I'm not a bitter person, but no, actually I'm a very bitter person.",sadness,remorse,moderate
"00:13:44,000","00:13:47,000",I'm not happy at all. I'm pretty pissed off.,anger,anger,intense
"00:13:47,000","00:13:50,000",Maybe we should give them a knife. I'll give them a knife at the end.,happiness,caring,mild
"00:13:50,000","00:13:52,000","Dee, is this how you wanted to start this game?",happiness,curiosity,mild
"00:13:52,000","00:13:56,000",We're here to play survivor. I've got a pot. I'm good.,happiness,optimism,moderate
"00:13:56,000","00:14:00,000",At one point we'll get fire. You always end up with fire.,happiness,optimism,mild
"00:14:00,000","00:14:04,000",I've got a good team. I've got a squished melon. I'm all right.,happiness,optimism,mild
"00:14:04,000","00:14:08,000","All right, guys. Grab your loot. Set up camp for the first time.",happiness,excitement,mild
"00:14:08,000","00:14:12,000","Ogaton, you're going that way.",neutral,neutral,neutral
"00:14:12,000","00:14:15,000",Here's a map to your camp.,neutral,neutral,neutral
"00:14:15,000","00:14:16,000",That's camp loot.,neutral,neutral,neutral
"00:14:16,000","00:14:19,000","Mimosa, you're going that way.",neutral,neutral,neutral
"00:14:20,000","00:14:24,000",I also want you to start thinking about tonight's first tribal council,,,
"00:14:24,000","00:14:27,000",and who you'll be voting out of this tribe. See you at tribal.,,,
"00:14:27,000","00:14:30,000",Can I just say one thing? I just want to...,fear,nervousness,mild
"00:14:30,000","00:14:32,000",I feel bad if you don't have a knife.,happiness,caring,mild
"00:14:32,000","00:14:33,000",What?,surprise,confusion,mild
"00:14:33,000","00:14:35,000",So I'll give you a knife.,happiness,caring,mild
"00:14:35,000","00:14:37,000",Got one. Take it.,neutral,neutral,neutral
"00:14:37,000","00:14:40,000","No, no, no. Grab that knife, Jack.",neutral,neutral,neutral
"00:14:40,000","00:14:42,000",I don't want to take it.,disgust,disapproval,mild
"00:14:42,000","00:14:44,000","The whole principle is if you're going to steal,",disgust,disapproval,moderate
"00:14:44,000","00:14:49,000",then you've got to live with the consequences of looking like a bit of a villain.,disgust,disapproval,moderate
"00:14:49,000","00:14:51,000","Isabel, what was that about?",happiness,curiosity,mild
"00:14:51,000","00:14:54,000","I think a knife is essential, and if you didn't have that,",happiness,caring,mild
"00:14:54,000","00:14:57,000",I couldn't imagine going into the bush without one.,neutral,neutral,neutral
"00:14:57,000","00:15:00,000","Isabel, you're being nice right off the bat.",surprise,surprise,mild
"00:15:00,000","00:15:02,000",Yeah.,neutral,neutral,neutral
"00:15:02,000","00:15:04,000",I'm confused by your strategy.,surprise,confusion,moderate
"00:15:04,000","00:15:07,000","Well, I have morals, and I have a moral compass as well,",happiness,pride,mild
"00:15:07,000","00:15:11,000","and so, you know, I feel bad for them as well.",happiness,caring,mild
"00:15:11,000","00:15:15,000","It is a game at the end of the day, and it was just part of the strategy.",neutral,neutral,neutral
"00:15:25,000","00:15:27,000","Awesome, mate. There's our beach.",happiness,excitement,moderate
"00:15:27,000","00:15:29,000",This is wicked.,happiness,excitement,moderate
"00:15:29,000","00:15:32,000","Is that a point break over there, Tom?",happiness,curiosity,mild
"00:15:32,000","00:15:34,000","Yeah, mate.",neutral,neutral,neutral
"00:15:36,000","00:15:39,000","This is our home for the next however long, guys.",happiness,optimism,mild
"00:15:39,000","00:15:43,000","Walking together, we were all really stoked, you know, for winning,",happiness,excitement,moderate
"00:15:43,000","00:15:46,000","and we're just carrying all our goods, and we're looking out in the ocean,",neutral,neutral,neutral
"00:15:46,000","00:15:49,000","and you see these pelicans, and you realise,",surprise,realization,mild
"00:15:49,000","00:15:53,000","wow, we're not in South Auckland anymore.",surprise,surprise,mild
"00:15:53,000","00:15:55,000","Oh, yeah.",neutral,neutral,neutral
"00:15:55,000","00:15:57,000",Nice.,happiness,approval,mild
"00:15:57,000","00:16:02,000","And as soon as we saw our flag, we knew, oh, this is home base.",surprise,realization,moderate
"00:16:02,000","00:16:05,000","Yeah, it sunk in. We're here.",surprise,realization,moderate
"00:16:05,000","00:16:07,000","One, two, three.",neutral,neutral,neutral
"00:16:07,000","00:16:09,000",Muggerton!,happiness,excitement,mild
"00:16:09,000","00:16:11,000",Woods!,happiness,excitement,mild
"00:16:11,000","00:16:14,000","We'll go over here in the shade, and we'll just get out of the asylum,",happiness,relief,mild
"00:16:14,000","00:16:17,000","and we'll have a quick chat, and then we'll get into it.",neutral,neutral,neutral
"00:16:17,000","00:16:20,000",You can leave all your gear here.,neutral,neutral,neutral
"00:16:20,000","00:16:22,000","OK, guys, just a suggestion.",neutral,neutral,neutral
"00:16:22,000","00:16:25,000","I've got a bit of experience working in bush like this,",happiness,pride,mild
"00:16:25,000","00:16:28,000","how to set up a camp, toilet, and all the rest of it, but we're a team,",happiness,caring,mild
"00:16:28,000","00:16:30,000","and I think if we play together,",happiness,optimism,mild
"00:16:30,000","00:16:33,000","everybody's got input and a bit of a say on what goes on, eh?",happiness,approval,mild
"00:16:33,000","00:16:35,000",Master Tony?,happiness,curiosity,mild
"00:16:35,000","00:16:37,000","Yeah, man, he's the man, eh?",happiness,admiration,mild
"00:16:37,000","00:16:40,000","He's got a lot of experience, man, a lot of knowledge,",happiness,admiration,moderate
"00:16:40,000","00:16:42,000",and he's not shy to share it.,happiness,approval,mild
"00:16:42,000","00:16:45,000","Just remember, when you're working around in this environment,",neutral,neutral,neutral
"00:16:45,000","00:16:48,000","although it may look open, every time you go to touch something,",neutral,neutral,neutral
"00:16:48,000","00:16:50,000","give it a bit of a kick, or find yourself a stick,",neutral,neutral,neutral
"00:16:50,000","00:16:52,000","and give it a bit of a shuffle,",neutral,neutral,neutral
"00:16:52,000","00:16:54,000","because there's always going to be something around,",fear,fear,moderate
"00:16:54,000","00:16:56,000",and more so when it gets dark.,fear,fear,mild
"00:16:56,000","00:16:58,000",I don't mind being a leader at all.,neutral,neutral,neutral
"00:16:58,000","00:17:00,000","I do have a considerable amount of experience,",happiness,pride,mild
"00:17:01,000","00:17:03,000",They see me as valuable.,happiness,pride,moderate
"00:17:03,000","00:17:05,000",That's part of my plan anyway.,neutral,neutral,neutral
"00:17:05,000","00:17:07,000",Make yourself valuable.,neutral,neutral,neutral
"00:17:07,000","00:17:09,000",Don't be just an extra body on the ground.,neutral,neutral,neutral
"00:17:09,000","00:17:11,000","If we can all just have a look around the general area,",neutral,neutral,neutral
"00:17:11,000","00:17:13,000","and we'll just bring it all in here,",neutral,neutral,neutral
"00:17:13,000","00:17:16,000","and then we'll see what we've got, and figure out what we're going to build, eh?",happiness,curiosity,mild
"00:17:16,000","00:17:18,000","All right, go team!",happiness,excitement,moderate
"00:17:18,000","00:17:20,000",The first thing that I noticed about the tribe members,happiness,curiosity,mild
"00:17:20,000","00:17:22,000","is that a lot of people are standoffish,",surprise,confusion,mild
"00:17:22,000","00:17:26,000",and I'm wondering if it's because of Tony being so direct.,happiness,curiosity,mild
"00:17:26,000","00:17:29,000","As soon as we walk in, he knew what he thought we needed to do,",neutral,neutral,neutral
"00:17:29,000","00:17:31,000","who was in charge,",neutral,neutral,neutral
"00:17:31,000","00:17:33,000",and so we kind of let it happen.,neutral,neutral,neutral
"00:17:33,000","00:17:35,000","Yeah, if you look at some of that stuff, it's a bit rotten.",disgust,disapproval,mild
"00:17:35,000","00:17:37,000","Give it a good kick first, eh?",neutral,neutral,neutral
"00:17:39,000","00:17:43,000","Tony, were you thinking just to build an actual structure in this little area here?",happiness,curiosity,mild
"00:17:43,000","00:17:44,000",Yeah.,neutral,neutral,neutral
"00:17:44,000","00:17:48,000",I don't mind Tony taking a leadership role in this tribe.,happiness,approval,mild
"00:17:48,000","00:17:51,000","It kind of takes the focus off me a little bit, I guess.",happiness,relief,mild
"00:17:51,000","00:17:53,000","No, no, just try and overlap,",neutral,neutral,neutral
"00:17:53,000","00:17:56,000",and then I can show you how to try a square left.,neutral,neutral,neutral
"00:17:57,000","00:17:59,000","Yeah, that's too small, eh?",anger,annoyance,mild
"00:17:59,000","00:18:02,000","Could you take it, yeah, to that far, onto that one?",neutral,neutral,neutral
"00:18:02,000","00:18:04,000",That's a better idea.,happiness,approval,mild
"00:18:04,000","00:18:05,000",Yeah.,neutral,neutral,neutral
"00:18:05,000","00:18:07,000",Maybe that one's a bit shorter.,neutral,neutral,neutral
"00:18:22,000","00:18:25,000","OK, guys, we need to site the toilet away from our camp.",neutral,neutral,neutral
"00:18:25,000","00:18:30,000","But not too far away that, you know, if the girls want to come down here,",happiness,caring,mild
"00:18:30,000","00:18:32,000",they're not going to find it.,neutral,neutral,neutral
"00:18:32,000","00:18:35,000",They're way off in the bush and they get lost and maybe get bitten by something.,fear,fear,moderate
"00:18:35,000","00:18:38,000","So I think we'll use this initially, we'll dig one here.",neutral,neutral,neutral
"00:18:38,000","00:18:41,000","I mean, we'll dig it deep enough for about two or three days,",neutral,neutral,neutral
"00:18:41,000","00:18:44,000","so you probably want a hole about, say, two feet deep.",neutral,neutral,neutral
"00:18:44,000","00:18:45,000",Yeah.,neutral,neutral,neutral
"00:18:45,000","00:18:48,000","See, I'll go get a machete.",neutral,neutral,neutral
"00:18:50,000","00:18:52,000","I mean, Tony's here because he loves it.",happiness,admiration,mild
"00:18:53,000","00:18:58,000","I think he's here for the experience, like, so I don't see him as a huge threat.",neutral,neutral,neutral
