start_time,end_time,text,emotion,sub-emotion,intensity
"00:01:26,000","00:01:28,000",First impression rather negative.,disgust,disapproval,mild
"00:01:28,000","00:01:29,000",Why?,happiness,curiosity,mild
"00:01:29,000","00:01:30,000",It is a special.,neutral,neutral,neutral
"00:01:30,000","00:01:32,000","It's easy cowboy boots, right?",neutral,neutral,neutral
"00:01:32,000","00:01:33,000","Yes, Cowboy is good.",happiness,approval,mild
"00:01:33,000","00:01:35,000",Cowgirl would be better.,happiness,desire,mild
"00:01:35,000","00:01:36,000",True.,neutral,neutral,neutral
"00:01:36,000","00:01:37,000",Which shoes do you find best so far?,happiness,curiosity,mild
"00:01:37,000","00:01:39,000",The number 6 is best.,happiness,approval,mild
"00:01:39,000","00:01:44,000","So it is not necessarily due to the colors, but I think that's so coherent.",neutral,neutral,neutral
"00:01:44,000","00:01:46,000",And which shoes don't you find so nice?,happiness,curiosity,mild
"00:01:46,000","00:01:50,000",Shoe number 4 looks like a clown shoe for me.,happiness,amusement,mild
"00:01:50,000","00:01:51,000",These are chucks.,neutral,neutral,neutral
"00:01:51,000","00:01:54,000","Yes, but Chucks generally look like clown shoes, right?",happiness,amusement,mild
"00:01:54,000","00:01:55,000",No.,disgust,disapproval,mild
"00:01:55,000","00:01:56,000",But.,anger,annoyance,mild
"00:01:56,000","00:01:57,000",This is fully cool.,happiness,approval,moderate
"00:01:57,000","00:01:59,000",These are even hollow chucks.,neutral,neutral,neutral
"00:01:59,000","00:02:02,000",That makes it much more clown shoes.,happiness,amusement,mild
"00:02:03,000","00:02:05,000",Now you have to choose one.,neutral,neutral,neutral
"00:02:05,000","00:02:08,000",It is best to have a question so that you can get to know them a little better.,happiness,curiosity,mild
"00:02:08,000","00:02:11,000",What is your favorite sport?,happiness,curiosity,mild
"00:02:12,000","00:02:13,000",That is a good question.,happiness,approval,mild
"00:02:13,000","00:02:16,000","Okay, number 1 candidate, what is your favorite sport?",happiness,curiosity,mild
"00:02:16,000","00:02:18,000",Basically actually gym.,neutral,neutral,neutral
"00:02:18,000","00:02:20,000",I don't have a team sport that I celebrate.,neutral,neutral,neutral
"00:02:20,000","00:02:21,000",I go pumping.,neutral,neutral,neutral
"00:02:21,000","00:02:22,000",Are you going to pump?,happiness,curiosity,mild
"00:02:23,000","00:02:26,000","I go pumping when I have time, but very, very, very busy.",neutral,neutral,neutral
"00:02:26,000","00:02:28,000",That's why I haven't been so much pumping lately.,neutral,neutral,neutral
"00:02:28,000","00:02:30,000",What is your favorite sport?,happiness,curiosity,mild
"00:02:30,000","00:02:31,000",Football.,neutral,neutral,neutral
"00:02:31,000","00:02:32,000","By far, yes.",neutral,neutral,neutral
"00:02:32,000","00:02:33,000",Do you play or look?,happiness,curiosity,mild
"00:02:33,000","00:02:34,000",Both.,neutral,neutral,neutral
"00:02:34,000","00:02:35,000","Ah, okay.",neutral,neutral,neutral
"00:02:35,000","00:02:37,000","Candidate number 2, do you like football?",happiness,curiosity,mild
"00:02:37,000","00:02:39,000",Is not quite mine.,neutral,neutral,neutral
"00:02:39,000","00:02:40,000","After all, honest.",happiness,approval,mild
"00:02:40,000","00:02:42,000","Okay, and what is yours?",happiness,curiosity,mild
"00:02:42,000","00:02:45,000",I like to do pole dance and like to walk.,neutral,neutral,neutral
"00:02:45,000","00:02:46,000",Poledance.,neutral,neutral,neutral
"00:02:46,000","00:02:47,000",Poledance.,neutral,neutral,neutral
"00:02:47,000","00:02:48,000",The rod.,neutral,neutral,neutral
"00:02:49,000","00:02:50,000","Crazy, okay.",surprise,surprise,mild
"00:02:51,000","00:02:52,000",Then number 3.,neutral,neutral,neutral
"00:02:53,000","00:02:57,000",I also go to the gym and I also go kickboxing.,neutral,neutral,neutral
"00:02:58,000","00:02:59,000",Kickboxing is cool.,happiness,approval,mild
"00:02:59,000","00:03:02,000","I was about to say, gym, boring now.",happiness,amusement,mild
"00:03:02,000","00:03:06,000","But this kickboxing catapulted it up, the answer.",happiness,amusement,mild
"00:03:06,000","00:03:08,000","Yes, she knows what she wants.",happiness,admiration,mild
"00:03:08,000","00:03:11,000","Okay, number 4 candidate, what is your sport?",happiness,curiosity,mild
"00:03:11,000","00:03:13,000",I particularly like snowboarding.,neutral,neutral,neutral
"00:03:13,000","00:03:14,000","Horny, snowboarding.",happiness,excitement,moderate
"00:03:14,000","00:03:15,000",Snowboarders you?,happiness,curiosity,mild
"00:03:15,000","00:03:18,000","No, but that always looks cool when I see videos of it.",happiness,admiration,mild
"00:03:18,000","00:03:20,000",Can you maybe teach him?,happiness,curiosity,mild
"00:03:20,000","00:03:21,000","Yes, so I have patience.",happiness,caring,mild
"00:03:21,000","00:03:23,000","If he is patient, it works.",happiness,optimism,mild
"00:03:23,000","00:03:26,000",Because you learn a lot of patience because of snowboarding.,surprise,realization,mild
"00:03:26,000","00:03:27,000",Do you think you can do that?,happiness,curiosity,mild
"00:03:27,000","00:03:30,000","I am impatient, but I think I would actually be patient for the right one.",happiness,optimism,moderate
"00:03:30,000","00:03:32,000",That would also be a cool first date.,happiness,excitement,mild
"00:03:32,000","00:03:35,000","Okay, number 5 candidate, what is your sport?",happiness,curiosity,neutral
"00:03:35,000","00:03:40,000","So depending on the summer or winter, because winter sports, skiing and Afriedki and so is fully mine.",happiness,pride,mild
"00:03:40,000","00:03:42,000",But then in the summer more volleyball.,neutral,neutral,neutral
"00:03:42,000","00:03:44,000","And playing basketball always works, I think.",neutral,neutral,neutral
"00:03:44,000","00:03:47,000","But volleyball is definitely, they have a good ...",neutral,neutral,neutral
"00:03:47,000","00:03:54,000","Yes, I have to say, so volleyball girls are always very, very pretty, I have to say.",happiness,admiration,mild
"00:03:54,000","00:03:56,000",And the last number 7.,neutral,neutral,neutral
"00:03:56,000","00:03:58,000",You skipped me.,anger,annoyance,mild
"00:03:58,000","00:03:59,000",Number 6.,neutral,neutral,neutral
"00:03:59,000","00:04:00,000",Oh nonsense.,anger,annoyance,mild
"00:04:00,000","00:04:02,000",You skipped your favorite shoes.,anger,annoyance,mild
"00:04:02,000","00:04:03,000",I thought number 6 was now ...,surprise,confusion,mild
"00:04:03,000","00:04:04,000","No, no, number 5.",neutral,neutral,neutral
"00:04:04,000","00:04:05,000","Sorry, sorry, sorry.",sadness,remorse,mild
"00:04:05,000","00:04:06,000",Number 6 now.,neutral,neutral,neutral
"00:04:06,000","00:04:09,000","Incidentally, I also played football, even for 6 years.",happiness,pride,mild
"00:04:09,000","00:04:11,000","So, but in primary school.",neutral,neutral,neutral
"00:04:12,000","00:04:14,000",But something got stuck.,surprise,confusion,mild
"00:04:14,000","00:04:18,000",And otherwise actually like to swim.,neutral,neutral,neutral
"00:04:18,000","00:04:23,000",So I come from the sea and that's why I love going swimming in the sea.,happiness,love,moderate
"00:04:23,000","00:04:25,000","6 years in primary school, it doesn't work at all.",disgust,disapproval,mild
"00:04:25,000","00:04:28,000",So 4 years in primary school and 2 years later.,neutral,neutral,neutral
"00:04:28,000","00:04:29,000","Okay, and swimming.",neutral,neutral,neutral
"00:04:29,000","00:04:31,000","Yes, you also train the whole body.",happiness,approval,mild
"00:04:31,000","00:04:33,000","But cool, cool.",happiness,approval,mild
"00:04:33,000","00:04:35,000",Wait what position were you in football?,happiness,curiosity,mild
"00:04:35,000","00:04:38,000","I was very long in the goal, so very long.",happiness,pride,mild
"00:04:39,000","00:04:42,000","Of 6, 3 years in goal and then 3 years striker.",happiness,pride,mild
"00:04:42,000","00:04:44,000",And my number was number 16.,neutral,neutral,neutral
"00:04:44,000","00:04:46,000",How do you find your statement?,happiness,curiosity,mild
"00:04:46,000","00:04:48,000",These are your favorite shoes.,neutral,neutral,neutral
"00:04:48,000","00:04:50,000",Cool because she just plays football.,happiness,approval,mild
"00:04:50,000","00:04:53,000","I also find it as cute as she said, I have to say.",happiness,admiration,mild
"00:04:53,000","00:04:54,000",You can also evaluate that.,neutral,neutral,neutral
"00:04:54,000","00:04:55,000","Yes, ready.",neutral,neutral,neutral
"00:04:55,000","00:05:00,000",Also funny because I have never heard that someone was a goalkeeper 3 years and then striker 3 years.,happiness,amusement,mild
"00:05:00,000","00:05:02,000",You never actually hear that.,surprise,surprise,mild
"00:05:02,000","00:05:04,000",You have a little crush.,happiness,amusement,mild
"00:05:04,000","00:05:06,000","Oh, don't say that.",fear,embarrassment,mild
"00:05:06,000","00:05:08,000","Okay, okay.",neutral,neutral,neutral
"00:05:08,000","00:05:10,000","Candidate number 7, what is your sport?",happiness,curiosity,neutral
"00:05:10,000","00:05:13,000",So my favorite sport would be dancing.,happiness,pride,mild
"00:05:13,000","00:05:15,000",At the moment I am particularly doing high-heels dance.,happiness,pride,mild
"00:05:15,000","00:05:17,000",But generally completely cross bed.,neutral,neutral,neutral
"00:05:17,000","00:05:19,000","Hip-hop, I used to dance ballet.",happiness,pride,mild
"00:05:19,000","00:05:21,000","Yes, and otherwise I'll go to the gym.",neutral,neutral,neutral
"00:05:21,000","00:05:23,000","Okay, alle ins Gym.",neutral,neutral,neutral
"00:05:23,000","00:05:26,000","Based on these statements, you have to vote out now.",neutral,neutral,neutral
"00:05:26,000","00:05:27,000",Now it's getting hard.,fear,nervousness,mild
"00:05:27,000","00:05:28,000",It gets really hard.,fear,nervousness,moderate
"00:05:28,000","00:05:30,000","Oh, have a look, I'm honestly telling you.",happiness,curiosity,mild
"00:05:30,000","00:05:35,000",I would rather have this cute first date with her skiing than that with snowboarding.,happiness,desire,mild
"00:05:35,000","00:05:37,000",So unfortunately number 4 out.,sadness,disappointment,mild
"00:05:37,000","00:05:39,000","Oh, okay.",neutral,neutral,neutral
"00:05:39,000","00:05:41,000","Candidate number 4, you can come out.",neutral,neutral,neutral
"00:05:41,000","00:05:43,000",Are you excited,happiness,curiosity,mild
"00:05:43,000","00:05:45,000","Already, yes.",happiness,excitement,mild
"00:05:45,000","00:05:46,000",Hi.,neutral,neutral,neutral
"00:05:46,000","00:05:48,000",Damn.,sadness,disappointment,mild
"00:05:48,000","00:05:50,000",I regret it.,sadness,remorse,moderate
"00:05:50,000","00:05:52,000","Yes, my shoes.",neutral,neutral,neutral
"00:05:52,000","00:05:54,000",I don't know what about your shoes?,surprise,confusion,mild
"00:05:54,000","00:05:56,000",But look.,happiness,curiosity,mild
"00:05:56,000","00:05:57,000",And.,neutral,neutral,neutral
"00:05:57,000","00:05:58,000",Was?,surprise,confusion,mild
"00:05:58,000","00:05:59,000",And.,neutral,neutral,neutral
"00:05:59,000","00:06:00,000",They are from a friend.,neutral,neutral,neutral
"00:06:00,000","00:06:01,000",You called me clown.,anger,annoyance,moderate
"00:06:01,000","00:06:02,000",This is a bit of rude.,anger,annoyance,mild
"00:06:02,000","00:06:04,000","No, not clown, but clown shoes.",neutral,neutral,neutral
"00:06:04,000","00:06:06,000",A princess in clown shoes.,happiness,amusement,mild
"00:06:06,000","00:06:08,000","No, I think the shoes are great.",happiness,approval,mild
"00:06:08,000","00:06:09,000",I am on your side.,happiness,caring,mild
"00:06:09,000","00:06:10,000",Thank you very much.,happiness,gratitude,mild
"00:06:10,000","00:06:12,000",Proposal for the first date.,happiness,curiosity,mild
"00:06:12,000","00:06:15,000",You can go shopping and you are looking for shoes for the mutual other.,happiness,amusement,mild
"00:06:15,000","00:06:17,000",I have to think about it.,happiness,curiosity,mild
"00:06:17,000","00:06:19,000",How'd you get?,happiness,curiosity,mild
"00:06:19,000","00:06:21,000",I would also think about it.,neutral,neutral,neutral
"00:06:21,000","00:06:23,000","So called clown twice, I don't know anything.",anger,annoyance,mild
"00:06:26,000","00:06:28,000",It fits the outfit very well.,happiness,approval,mild
"00:06:28,000","00:06:30,000",Princess in clown shoes.,happiness,amusement,mild
"00:06:30,000","00:06:31,000",On me.,neutral,neutral,neutral
"00:06:31,000","00:06:33,000","Well, next round.",neutral,neutral,neutral
"00:06:35,000","00:06:37,000",Oha.,surprise,surprise,mild
"00:06:37,000","00:06:39,000","Okay, all completely different.",neutral,neutral,neutral
"00:06:39,000","00:06:41,000","I think everyone is nice, I have to say.",happiness,approval,mild
"00:06:41,000","00:06:44,000","There is not one where I would say, no.",happiness,approval,mild
"00:06:44,000","00:06:46,000","Number seven, i.e. outfit number seven.",neutral,neutral,neutral
"00:06:46,000","00:06:47,000",Six.,neutral,neutral,neutral
"00:06:47,000","00:06:48,000","Ah, now six.",surprise,realization,mild
"00:06:48,000","00:06:49,000",Now number six.,neutral,neutral,neutral
"00:06:49,000","00:06:51,000","Exactly, mostly catches my eye, but.",happiness,curiosity,mild
"00:06:51,000","00:06:52,000",Wonders the handling?,happiness,curiosity,mild
"00:06:52,000","00:06:53,000","And, and.",neutral,neutral,neutral
"00:06:53,000","00:06:57,000",But you said to me that you really picked me out seven pretty girls.,happiness,gratitude,mild
"00:06:57,000","00:06:59,000","Yes, I also saw them earlier, they are super pretty.",happiness,admiration,mild
"00:06:59,000","00:07:01,000","What do you think, what does number one do?",happiness,curiosity,moderate
"00:07:01,000","00:07:03,000",I say her name is Nadja.,neutral,neutral,neutral
"00:07:03,000","00:07:04,000","Okay, Nadja.",neutral,neutral,neutral
"00:07:04,000","00:07:11,000","And she doesn't have the largest circle of friends, also works as a bartender and still studies.",neutral,neutral,neutral
"00:07:11,000","00:07:15,000",And also does enough sport and she is a family person.,happiness,approval,mild
"00:07:15,000","00:07:17,000","Mhm, I think too.",neutral,neutral,neutral
"00:07:17,000","00:07:18,000",Take your thumb up when that's true.,neutral,neutral,neutral
"00:07:18,000","00:07:19,000",Aha.,surprise,realization,mild
"00:07:19,000","00:07:21,000",And candidate number two?,happiness,curiosity,moderate
"00:07:21,000","00:07:22,000","Oh, Tattoos.",surprise,surprise,mild
"00:07:22,000","00:07:23,000","Ah, I also have tattoos.",neutral,neutral,neutral
"00:07:23,000","00:07:24,000",You also have tattoos.,neutral,neutral,neutral
"00:07:24,000","00:07:25,000",We all have tattoos.,neutral,neutral,neutral
"00:07:25,000","00:07:26,000",We all have tattoos.,neutral,neutral,neutral
"00:07:26,000","00:07:28,000","No, not all, but she definitely has tattoos.",neutral,neutral,neutral
"00:07:28,000","00:07:30,000",I always have to take a closer look at them.,happiness,curiosity,mild
"00:07:30,000","00:07:31,000",You can also take your hands.,neutral,neutral,neutral
"00:07:31,000","00:07:32,000",May I take your hands?,happiness,curiosity,mild
"00:07:33,000","00:07:34,000",Blows.,neutral,neutral,neutral
"00:07:34,000","00:07:36,000",Not so trembling.,fear,nervousness,mild
"00:07:36,000","00:07:37,000",Oh no.,sadness,disappointment,mild
"00:07:37,000","00:07:38,000","I, no.",neutral,neutral,neutral
"00:07:38,000","00:07:39,000",Is beautiful.,happiness,admiration,mild
"00:07:39,000","00:07:41,000","Is definitely a lot, but it's nice.",happiness,approval,mild
"00:07:41,000","00:07:43,000",How did the hands feel?,happiness,curiosity,mild
"00:07:43,000","00:07:44,000",Gut.,neutral,neutral,neutral
"00:07:44,000","00:07:45,000","Yes, sweet.",happiness,admiration,mild
"00:07:45,000","00:07:46,000",Kingdom a bit.,surprise,confusion,mild
"00:07:46,000","00:07:47,000",Candidate number five?,happiness,curiosity,moderate
"00:07:47,000","00:07:48,000",Very jeans.,neutral,neutral,neutral
"00:07:48,000","00:07:50,000","Jeans jacket, jeans.",neutral,neutral,neutral
"00:07:50,000","00:07:52,000",A little so Britney Spears.,happiness,amusement,mild
"00:07:52,000","00:07:54,000",Who is Britney Spears?,happiness,curiosity,moderate
"00:07:54,000","00:07:56,000",How young are you?,happiness,curiosity,mild
"00:07:56,000","00:07:57,000",23.,neutral,neutral,neutral
"00:07:57,000","00:07:59,000",You still know Britney Spears.,surprise,surprise,mild
"00:07:59,000","00:08:01,000",Britney Spears!,happiness,excitement,mild
"00:08:02,000","00:08:03,000",Von Antoine.,neutral,neutral,neutral
"00:08:03,000","00:08:04,000",Was?,surprise,confusion,mild
"00:08:04,000","00:08:05,000",Do you know Antoine?,happiness,curiosity,mild
"00:08:05,000","00:08:06,000",No.,neutral,neutral,neutral
"00:08:06,000","00:08:07,000","Yes, look.",neutral,neutral,neutral
"00:08:07,000","00:08:08,000",You don't know Antoine.,surprise,surprise,mild
"00:08:08,000","00:08:09,000","Yes, do you see?",neutral,neutral,neutral
"00:08:09,000","00:08:10,000",Was?,surprise,confusion,mild
"00:08:10,000","00:08:11,000","Cameraman, judge me.",fear,nervousness,mild
"00:08:12,000","00:08:13,000","Okay, you have to ask a question.",neutral,neutral,neutral
"00:08:13,000","00:08:14,000",Okay.,neutral,neutral,neutral
"00:08:14,000","00:08:17,000",Would you call yourself jealous?,happiness,curiosity,moderate
"00:08:17,000","00:08:19,000","If so, why?",happiness,curiosity,mild
"00:08:19,000","00:08:20,000",That is the question.,neutral,neutral,neutral
"00:08:20,000","00:08:22,000",Very good.,happiness,approval,mild
"00:08:22,000","00:08:24,000",Very good for the relationship.,happiness,approval,moderate
"00:08:24,000","00:08:25,000",Candidate like.,neutral,neutral,neutral
"00:08:25,000","00:08:27,000",Would you call yourself jealous?,happiness,curiosity,mild
"00:08:27,000","00:08:28,000","If so, why?",happiness,curiosity,mild
"00:08:28,000","00:08:30,000","When there is trust, I find it jealous.",surprise,confusion,mild
"00:08:30,000","00:08:32,000",Jealousy is not necessary.,disgust,disapproval,moderate
"00:08:32,000","00:08:33,000","Sweet, the answer.",happiness,amusement,mild
"00:08:33,000","00:08:34,000",To be healthy.,neutral,neutral,neutral
"00:08:34,000","00:08:35,000",Candidate two.,neutral,neutral,neutral
"00:08:35,000","00:08:37,000",What about you with jealousy?,happiness,curiosity,mild
"00:08:37,000","00:08:39,000",I am absolutely not a jealous type,happiness,pride,moderate
"00:08:39,000","00:08:41,000","Because there is trust, I think the basis.",happiness,approval,moderate
"00:08:41,000","00:08:44,000","And if that is not, it will be difficult anyway.",surprise,realization,moderate
"00:08:44,000","00:08:46,000",This is full of the sweet voice.,happiness,amusement,mild
"00:08:46,000","00:08:47,000",The voice is cute.,happiness,amusement,mild
"00:08:47,000","00:08:49,000",But I have to say that is such an answer,disgust,disapproval,mild
"00:08:49,000","00:08:51,000",It is a bit too lax for me.,sadness,disappointment,mild
"00:08:51,000","00:08:53,000",As if you wanted to give an answer,happiness,curiosity,mild
"00:08:53,000","00:08:55,000",which then arrives 100 percent well.,happiness,optimism,mild
"00:08:55,000","00:08:57,000",What about you with jealousy?,happiness,curiosity,mild
"00:08:57,000","00:08:59,000",I have to say I am jealous,surprise,realization,moderate
"00:08:59,000","00:09:01,000",But I'm not the person,neutral,neutral,neutral
"00:09:01,000","00:09:04,000",which would ever ban something to the partner.,happiness,approval,mild
"00:09:04,000","00:09:06,000",So do your thing.,happiness,approval,mild
"00:09:06,000","00:09:08,000",And if I don't like it then,neutral,neutral,neutral
"00:09:08,000","00:09:10,000",Then we are not intended for each other.,surprise,realization,moderate
"00:09:10,000","00:09:12,000",So I fall in love with a person,happiness,love,moderate
"00:09:12,000","00:09:14,000",as it is and not,neutral,neutral,neutral
"00:09:14,000","00:09:16,000",I still want to have them differently.,happiness,desire,mild
"00:09:16,000","00:09:17,000",Then I am looking for another person directly.,happiness,optimism,moderate
"00:09:17,000","00:09:20,000","But if your girlfriend goes out with her girls, for example",neutral,neutral,neutral
"00:09:20,000","00:09:22,000",And these are also guys.,neutral,neutral,neutral
"00:09:22,000","00:09:25,000",My girlfriend could do what she wants.,happiness,approval,mild
"00:09:25,000","00:09:27,000","But if you now, I'm honest",neutral,neutral,neutral
"00:09:27,000","00:09:31,000","For example, three or four times a week would go to the club",neutral,neutral,neutral
"00:09:31,000","00:09:33,000","And that would be their main occupation,",neutral,neutral,neutral
"00:09:33,000","00:09:34,000",I would find that.,neutral,neutral,neutral
"00:09:34,000","00:09:36,000",But that wouldn't really be jealous.,surprise,realization,mild
"00:09:36,000","00:09:38,000",That fits jealous.,surprise,confusion,mild
"00:09:38,000","00:09:39,000",I mean that.,neutral,neutral,neutral
"00:09:39,000","00:09:41,000",I'm not jealous,happiness,pride,moderate
"00:09:41,000","00:09:43,000","But as for this direction,",neutral,neutral,neutral
"00:09:43,000","00:09:44,000",I want to have a partner,happiness,desire,moderate
"00:09:44,000","00:09:46,000",Where I don't need to be jealous.,happiness,desire,moderate
"00:09:46,000","00:09:47,000",And.,neutral,neutral,neutral
"00:09:47,000","00:09:48,000",And.,neutral,neutral,neutral
"00:09:50,000","00:09:53,000","Candidate three, what about you with jealousy?",happiness,curiosity,mild
"00:09:53,000","00:09:54,000",If he gives me no reason,neutral,neutral,neutral
"00:09:54,000","00:09:56,000",Then I have no reason to be jealous at all.,surprise,realization,mild
"00:09:56,000","00:09:58,000",I think everyone should know their limits,happiness,approval,moderate
"00:09:58,000","00:10:00,000",And that you can communicate that openly.,happiness,approval,moderate
"00:10:00,000","00:10:03,000",Does actually mean the same as you said.,surprise,realization,mild
"00:10:03,000","00:10:04,000","And, and.",neutral,neutral,neutral
"00:10:04,000","00:10:06,000","Candidate 4, what about you with jealousy?",happiness,curiosity,mild
"00:10:06,000","00:10:08,000","Yes, exactly, I'm a little jealous.",neutral,neutral,neutral
"00:10:08,000","00:10:13,000","So just like you, if the trust is there, it fits anyway.",happiness,approval,moderate
"00:10:13,000","00:10:17,000",But I also find it a little nice when my partner is a little jealous.,happiness,amusement,mild
"00:10:17,000","00:10:20,000","Ah, you like it a little more protective.",happiness,curiosity,mild
"00:10:20,000","00:10:21,000","Yes, yes.",neutral,neutral,neutral
"00:10:21,000","00:10:23,000","Yes, I also understand.",surprise,realization,mild
"00:10:23,000","00:10:25,000","Yes, I think it's good now.",happiness,approval,mild
"00:10:25,000","00:10:28,000",So this healthy jealousy is good.,happiness,approval,moderate
"00:10:28,000","00:10:31,000","Candidate 5, what about you with jealousy?",happiness,curiosity,mild
"00:10:31,000","00:10:34,000",So I'm actually not a fan of jealousy.,disgust,disapproval,mild
"00:10:34,000","00:10:38,000",Is it important to you that your partner always gives you attention?,happiness,curiosity,mild
"00:10:38,000","00:10:44,000","Yes, it would not be a problem if you don't see each other every day and don't hear every day.",neutral,neutral,neutral
"00:10:44,000","00:10:49,000",I think the most important thing is easy to be correct and the trust stops.,happiness,approval,moderate
"00:10:49,000","00:10:53,000",The most important thing is that you are correct to each other.,happiness,approval,moderate
"00:10:53,000","00:10:56,000","Candidate 6, how are you entitled to jealousy?",happiness,curiosity,mild
"00:10:56,000","00:11:00,000","I am in peace with myself and I think if he wants to cheat me, then he should do it.",,,
"00:11:00,000","00:11:02,000",And then he lost me.,sadness,sadness,mild
"00:11:02,000","00:11:05,000",And with my jealousy I couldn't stop it.,sadness,remorse,mild
"00:11:05,000","00:11:06,000",Doesn't fit for me.,disgust,disapproval,mild
"00:11:06,000","00:11:08,000",Such a bit that I said.,neutral,neutral,neutral
"00:11:08,000","00:11:10,000","Yes, I found it a bit extreme.",disgust,disapproval,mild
"00:11:10,000","00:11:12,000","If he wants to cheat me, then he should do it.",sadness,disappointment,moderate
"00:11:12,000","00:11:13,000","Yes, but I understand what she means.",surprise,realization,mild
"00:11:13,000","00:11:14,000",She just says.,neutral,neutral,neutral
"00:11:14,000","00:11:17,000","You don't get together with one person and think so if he wants to cheat me, he should do it.",disgust,disapproval,moderate
"00:11:17,000","00:11:18,000",You don't expect that.,sadness,disappointment,mild
"00:11:18,000","00:11:19,000",I think that was harsh.,disgust,disapproval,moderate
"00:11:19,000","00:11:20,000","Yes, I think so too.",neutral,neutral,neutral
"00:11:20,000","00:11:21,000",But it was harsh.,disgust,disapproval,moderate
"00:11:21,000","00:11:22,000","Yes, I think I know what she means.",surprise,realization,mild
"00:11:22,000","00:11:23,000","Okay, anyway.",neutral,neutral,neutral
"00:11:23,000","00:11:25,000",You have to choose one now.,neutral,neutral,neutral
"00:11:25,000","00:11:27,000","Unfortunately, one of the six women has to go.",sadness,sadness,mild
"00:11:27,000","00:11:29,000",You are there with such an analytical look.,happiness,curiosity,mild
"00:11:41,000","00:11:42,000",You have warm hands.,neutral,neutral,neutral
"00:11:42,000","00:11:43,000",And?,happiness,curiosity,mild
"00:11:43,000","00:11:44,000",Feels pleasant.,happiness,approval,mild
"00:11:45,000","00:11:46,000",Thanks.,happiness,gratitude,mild
"00:11:46,000","00:11:48,000",My hands are a bit sweaty.,fear,embarrassment,mild
"00:11:49,000","00:11:50,000","No, less than the others.",neutral,neutral,neutral
"00:11:51,000","00:11:53,000","So, I have a nail date for vaccination next week.",neutral,neutral,neutral
