start_time,end_time,text,emotion,sub-emotion,intensity
"00:02:39,000","00:02:43,000","Taa Velina is not normal. Whatever you tell her, she just starts screaming.",anger,annoyance,intense
"00:02:43,000","00:02:45,000","Don't touch it, don't touch me.",fear,fear,moderate
"00:02:45,000","00:02:49,000","If he thinks it is good for me to live with her, she is cruelly lying.",disgust,disapproval,moderate
"00:02:49,000","00:02:55,000","I don't know what to do. As much as I love Lily, I don't know how long we will last with Nicky here.",surprise,confusion,moderate
"00:02:55,000","00:03:00,000",She must stop retreating and explain to Little Liga that the world does not rotate around her.,anger,annoyance,moderate
"00:03:00,000","00:03:03,000","If this does not happen, we may be losses.",fear,fear,moderate
"00:03:15,000","00:03:20,000","After a few days, Velina is on a girlfriend's birthday and wants to buy her a gift blouse.",neutral,neutral,neutral
"00:03:20,000","00:03:23,000",Lilyana and Theodore predict her in the shops in the mall.,neutral,neutral,neutral
"00:03:23,000","00:03:29,000",Theodore spoke with his girlfriend in advance and warned her not to buy anything else.,neutral,neutral,neutral
"00:03:29,000","00:03:33,000","He is sure, however, that Velina will want to buy clothes for her as well.",neutral,neutral,neutral
"00:04:00,000","00:04:03,000","Velina, Wait, what happens to you at a meeting?",happiness,curiosity,mild
"00:04:03,000","00:04:04,000",Are you fine?,neutral,neutral,neutral
"00:04:04,000","00:04:06,000","I'm fine, I'm fine. I have nothing.",neutral,neutral,neutral
"00:04:06,000","00:04:07,000",Are you sure?,neutral,neutral,neutral
"00:04:07,000","00:04:08,000",I'm sure.,neutral,neutral,neutral
"00:04:08,000","00:04:09,000","Come on, we're leaving.",neutral,neutral,neutral
"00:04:10,000","00:04:12,000","Look what a girl, you will get nothing with this holding.",disgust,disapproval,moderate
"00:04:12,000","00:04:16,000","He is a dumbar Theodore, if he thinks he will become what he wants, he is very lying.",disgust,disapproval,moderate
"00:04:16,000","00:04:18,000",She talked Mom not to buy me clothes.,anger,annoyance,moderate
"00:04:18,000","00:04:22,000",It is better for Mom to quarrel and your two of him to get home.,anger,annoyance,moderate
"00:04:22,000","00:04:26,000","I don't know what to do, Velina. It became a very bad child.",disgust,disapproval,intense
"00:04:26,000","00:04:29,000",I have no anymore know how to deal with it.,surprise,confusion,moderate
"00:04:29,000","00:04:34,000","I think that I have a new man beside me, a new relationship,",happiness,optimism,mild
"00:04:34,000","00:04:37,000",Makes her so annoying.,anger,annoyance,moderate
"00:04:37,000","00:04:40,000",But I hope things will work out in the future.,neutral,neutral,neutral
"00:04:40,000","00:04:42,000",This girl did a missed job.,sadness,disappointment,moderate
"00:04:42,000","00:04:44,000",I couldn't believe I reached for my mother.,surprise,surprise,moderate
"00:04:44,000","00:04:48,000","I don't know, at first I was thinking of staying possible.",surprise,confusion,mild
"00:04:48,000","00:04:50,000",Lily to deal with the situation.,neutral,neutral,neutral
"00:04:50,000","00:04:52,000","However, she is a mother.",happiness,caring,mild
"00:04:52,000","00:04:55,000",But I couldn't stand it when I saw what was going on.,anger,annoyance,intense
"00:04:55,000","00:04:59,000","I delivered it, I was so delivered that at one time I couldn't even talk.",happiness,relief,intense
"00:05:01,000","00:05:05,000","Later in the day, Theodore decided to raise the issue of Velina's behavior.",neutral,neutral,neutral
"00:05:05,000","00:05:09,000",He chooses a moment when the two children are out with friends.,neutral,neutral,neutral
"00:05:10,000","00:05:13,000","Lily, I think Velina is completely on your head.",disgust,disapproval,moderate
"00:05:13,000","00:05:15,000",When?,happiness,curiosity,mild
"00:05:15,000","00:05:17,000",I think Velina is completely on your head.,disgust,disapproval,moderate
"00:05:17,000","00:05:19,000",When what is empty on the head?,surprise,confusion,mild
"00:05:19,000","00:05:21,000",You have to do something. It has become indispensable.,fear,fear,intense
"00:05:21,000","00:05:24,000","Okay, what do I think? Do I pound it?",anger,annoyance,moderate
"00:05:24,000","00:05:26,000",For a fight and a word not to work.,disgust,disapproval,moderate
"00:05:26,000","00:05:30,000",You can simply explain to her that there is all the limits and she cannot afford everything.,happiness,caring,mild
"00:05:30,000","00:05:35,000","And now she has the nerve, the whole atmosphere, that we live with his father.",anger,annoyance,moderate
"00:05:35,000","00:05:42,000","I think the lack of father, for example, has a great influence on her, but she cannot constantly excuse this thing.",disgust,disapproval,moderate
"00:05:42,000","00:05:45,000","What if I kill someone, what's going on?",anger,anger,intense
"00:05:45,000","00:05:47,000","Hello, you made a doctor?",happiness,curiosity,mild
"00:05:47,000","00:05:49,000",Very bad bluish.,disgust,disapproval,mild
"00:05:49,000","00:05:51,000","Abe, doctor.",neutral,neutral,neutral
"00:05:51,000","00:05:55,000","And more, how can a 13-year-old girls reach her mother so much?",surprise,confusion,moderate
"00:05:55,000","00:05:57,000",Look what she did to you.,disgust,disapproval,moderate
"00:05:57,000","00:05:59,000","Look now, I'm guilty of this thing.",sadness,remorse,moderate
"00:05:59,000","00:06:01,000",If I had money ...,neutral,neutral,neutral
"00:06:01,000","00:06:03,000","Stop, why don't you understand what kind of money?",anger,annoyance,moderate
"00:06:03,000","00:06:05,000",She buy different things and she becomes selfish.,disgust,disapproval,moderate
"00:06:05,000","00:06:07,000",And he thinks I can replace everything with money.,disgust,disapproval,moderate
"00:06:07,000","00:06:09,000",She must take responsibility for her actions.,disgust,disapproval,moderate
"00:06:09,000","00:06:11,000",Not everything can be bought with money and gifts.,surprise,realization,moderate
"00:06:11,000","00:06:13,000",Do you constantly make gifts?,happiness,curiosity,mild
"00:06:13,000","00:06:15,000","Okay, why are you looking?",surprise,confusion,mild
"00:06:15,000","00:06:17,000","Okay, why do you only look at my daughter?",anger,annoyance,moderate
"00:06:17,000","00:06:19,000",Look at you what he does.,disgust,disapproval,moderate
"00:06:19,000","00:06:21,000","Look at your son first, then talk about my daughter.",disgust,disapproval,moderate
"00:06:21,000","00:06:23,000",Rebate Nicky.,neutral,neutral,neutral
"00:06:23,000","00:06:25,000","Lily, Nicky is a good boy.",happiness,approval,mild
"00:06:25,000","00:06:27,000","In general, it puts us with such situations.",neutral,neutral,neutral
"00:06:27,000","00:06:29,000",Look at the evidence.,neutral,neutral,neutral
"00:06:29,000","00:06:31,000",Look at your hand.,neutral,neutral,neutral
"00:06:31,000","00:06:33,000","She is still a child, she is not to blame for this thing.",happiness,caring,moderate
"00:06:33,000","00:06:35,000","No, you can justify her constantly as a child.",disgust,disapproval,moderate
"00:06:35,000","00:06:37,000",Tomorrow will grow up and behave the same way.,neutral,neutral,neutral
"00:06:37,000","00:06:39,000","I had to talk to Lily,",neutral,neutral,neutral
"00:06:39,000","00:06:41,000",because she is treating a daughter and as if,disgust,disapproval,moderate
"00:06:41,000","00:06:43,000",Nothing has happened. It can't.,neutral,neutral,neutral
"00:06:43,000","00:06:45,000",She has to oppose her.,happiness,optimism,moderate
"00:06:45,000","00:06:47,000","Lily does not behave like a parent, but behaves with one",surprise,confusion,mild
"00:06:47,000","00:06:49,000",Her daughter's shot.,fear,fear,intense
"00:06:49,000","00:06:51,000","She is angry, but I say these things for her good.",anger,anger,moderate
"00:06:51,000","00:06:53,000",I want to open her eyes.,happiness,optimism,moderate
"00:06:53,000","00:06:55,000",I may not be too soft with a Vilina.,neutral,neutral,neutral
"00:06:55,000","00:06:57,000",This is because I love her a lot.,happiness,love,intense
"00:06:57,000","00:06:59,000",I don't want to hurt her.,happiness,caring,moderate
"00:06:59,000","00:07:01,000",She is still a child.,happiness,caring,mild
"00:07:01,000","00:07:03,000",All teenagers are like that.,neutral,neutral,neutral
"00:07:03,000","00:07:05,000",The next morning,neutral,neutral,neutral
"00:07:05,000","00:07:07,000",Lilyana is forced to see a doctor.,fear,nervousness,moderate
"00:07:07,000","00:07:09,000",She all night long to blink,neutral,neutral,neutral
"00:07:09,000","00:07:11,000",because of pain in your wounded hand.,sadness,sadness,moderate
"00:07:15,000","00:07:17,000","Oh, it doesn't look good.",sadness,disappointment,mild
"00:07:19,000","00:07:21,000",This is internal hemorrhage.,fear,fear,intense
"00:07:21,000","00:07:23,000",I didn't think it was something so serious.,surprise,surprise,moderate
"00:07:23,000","00:07:25,000","Well, it's pretty serious.",,,
"00:07:25,000","00:07:27,000",Every such injury is quite serious.,,,
"00:07:27,000","00:07:29,000",You have,neutral,neutral,neutral
"00:07:29,000","00:07:31,000",injury all over the hand.,,,
"00:07:31,000","00:07:33,000",Not only there.,neutral,neutral,neutral
"00:07:33,000","00:07:35,000","Yes, yes, and there I hit.",neutral,neutral,neutral
"00:07:35,000","00:07:37,000","And well, how exactly did it work?",happiness,curiosity,mild
"00:07:37,000","00:07:39,000",I ima fell.,neutral,neutral,neutral
"00:07:39,000","00:07:41,000",And I hit.,neutral,neutral,neutral
"00:07:41,000","00:07:43,000","Okay, I'll write you a recipe for mehlene.",neutral,neutral,neutral
"00:07:45,000","00:07:47,000",The woman was very strange.,surprise,confusion,mild
"00:07:47,000","00:07:49,000",It looked colored to me.,surprise,confusion,mild
"00:07:51,000","00:07:53,000",I also thought it might be,neutral,neutral,neutral
"00:07:53,000","00:07:55,000",For domestic violence.,disgust,disapproval,intense
"00:07:55,000","00:07:57,000",Women in such cases do not say,neutral,neutral,neutral
"00:07:57,000","00:07:59,000",If you men tract them a little.,disgust,disapproval,moderate
"00:07:59,000","00:08:01,000",You must not be that this injury,surprise,confusion,mild
"00:08:01,000","00:08:03,000",is a dropping out?,surprise,confusion,mild
"00:08:03,000","00:08:05,000","No, right.",neutral,neutral,neutral
"00:08:05,000","00:08:07,000",Ok if there is any problem,happiness,caring,mild
"00:08:07,000","00:08:09,000",You can tell me.,happiness,caring,mild
"00:08:09,000","00:08:11,000",Is that your husband?,happiness,curiosity,mild
"00:08:11,000","00:08:13,000","No, by no means.",neutral,neutral,neutral
"00:08:13,000","00:08:15,000",My defense was in the store.,neutral,neutral,neutral
"00:08:15,000","00:08:17,000",He wanted to make them a few ancient.,surprise,confusion,mild
"00:08:17,000","00:08:19,000","She is very much,",neutral,neutral,neutral
"00:08:19,000","00:08:21,000",Because I had no money to buy them.,fear,embarrassment,mild
"00:08:21,000","00:08:23,000",And we were chopped.,surprise,confusion,mild
"00:08:23,000","00:08:25,000",Daughter. Okay.,neutral,neutral,neutral
"00:08:25,000","00:08:27,000",How old is she?,happiness,curiosity,mild
"00:08:27,000","00:08:29,000",On 13.,neutral,neutral,neutral
"00:08:29,000","00:08:31,000","But pay attention,",neutral,neutral,neutral
"00:08:31,000","00:08:33,000",Because such behavior and such injury,disgust,disapproval,moderate
"00:08:33,000","00:08:35,000",with quite dangerous.,fear,fear,mild
"00:08:35,000","00:08:37,000","If the cruise does not disappear within a week,",neutral,neutral,neutral
"00:08:37,000","00:08:39,000",You have to come to me again.,neutral,neutral,neutral
"00:08:45,000","00:08:47,000",I only missed that,neutral,neutral,neutral
"00:08:47,000","00:08:49,000",and doctors to give me advice,neutral,neutral,neutral
"00:08:49,000","00:08:51,000",For my daughter.,happiness,caring,moderate
"00:08:51,000","00:08:53,000",I am sure Velina regrets,sadness,remorse,mild
"00:08:53,000","00:08:55,000","For this act, I will think about mistakes.",surprise,realization,mild
"00:08:55,000","00:08:57,000",I know very well,happiness,pride,mild
"00:08:57,000","00:08:59,000",How to educate my daughter.,happiness,pride,mild
"00:08:59,000","00:09:01,000",Two weeks later,neutral,neutral,neutral
"00:09:01,000","00:09:03,000",Nicholas is extremely enthusiastic.,happiness,excitement,intense
"00:09:03,000","00:09:05,000","Today is the premiere of the movie,",happiness,excitement,moderate
"00:09:05,000","00:09:07,000",who has been waiting for months.,,,
"00:09:07,000","00:09:09,000",Theodore has decided it would be nice,happiness,optimism,mild
"00:09:09,000","00:09:11,000",The four go to the movies as a family.,happiness,joy,moderate
"00:09:11,000","00:09:13,000","Come on, quickly.",neutral,neutral,neutral
"00:09:13,000","00:09:15,000",That's what it's so.,neutral,neutral,neutral
"00:09:15,000","00:09:17,000","Velina, come on Lao. Leave the dog.",anger,annoyance,mild
"00:09:17,000","00:09:19,000",I'm not going to the movies.,sadness,disappointment,mild
"00:09:19,000","00:09:21,000",How many times can I tell you. This movie is super dumb,anger,annoyance,moderate
"00:09:21,000","00:09:23,000",And only the idiots go to watch it.,disgust,disapproval,moderate
"00:09:23,000","00:09:25,000","Velina, get in the car right away.",anger,annoyance,moderate
"00:09:25,000","00:09:27,000","Velina, do you hear me?",anger,annoyance,moderate
"00:09:27,000","00:09:29,000",Leave Sasha's dog.,anger,annoyance,mild
"00:09:29,000","00:09:31,000","You know, Nicky has been wanting to watch this movie for how long?",neutral,neutral,neutral
"00:09:31,000","00:09:33,000","Leave, I want to play with the dog.",neutral,neutral,neutral
"00:09:33,000","00:09:35,000","Velina, immediately",anger,annoyance,moderate
"00:09:35,000","00:09:37,000","If you don't get in the car, we leave without you.",anger,annoyance,moderate
"00:09:37,000","00:09:39,000",Leave.,neutral,neutral,neutral
"00:09:39,000","00:09:41,000","Get on, Velina. We leave in the car.",anger,annoyance,moderate
"00:09:41,000","00:09:43,000","Teodore, I will not come. I will not leave a mound alone.",,,
"00:09:43,000","00:09:45,000",Do you seriously talk?,surprise,surprise,mild
"00:09:45,000","00:09:47,000","Yes, I'm seriously telling you. I will not be calm without her.",happiness,optimism,moderate
"00:09:47,000","00:09:49,000","Well, then we leave with Nicky.",neutral,neutral,neutral
"00:09:53,000","00:09:55,000","Girl, look what you did now.",disgust,disapproval,moderate
"00:09:55,000","00:09:57,000","Because of you, I quarreled with her.",anger,annoyance,moderate
"00:09:57,000","00:09:59,000",I was just about seeing that Velina was still creating problems.,anger,annoyance,moderate
"00:09:59,000","00:10:01,000",She breaks them.,disgust,disapproval,moderate
"00:10:00,000","00:10:02,000",And do these things to ruin our mood.,anger,annoyance,moderate
"00:10:02,000","00:10:04,000",One time we can't go out like people,anger,annoyance,moderate
"00:10:04,000","00:10:06,000","Because of her. Lily also angered me,",anger,anger,moderate
"00:10:06,000","00:10:08,000",because he retreated and supported,disgust,disapproval,moderate
"00:10:08,000","00:10:10,000",Again the daughter of her daughter.,anger,annoyance,moderate
"00:10:10,000","00:10:12,000",For a little bit late for the movie,anger,annoyance,mild
"00:10:12,000","00:10:14,000",Because of Velina. We have been doing whatever she says lately,anger,annoyance,moderate
"00:10:14,000","00:10:16,000",And that annoys me.,anger,annoyance,moderate
"00:10:16,000","00:10:18,000",We were better with my father.,neutral,neutral,neutral
"00:10:22,000","00:10:24,000",A few hours later Theodore and Nikolai,neutral,neutral,neutral
"00:10:24,000","00:10:26,000",They play an electronic game.,neutral,neutral,neutral
"00:10:26,000","00:10:28,000",The father is still angry with Velina,anger,anger,moderate
"00:10:28,000","00:10:30,000",And you have to ruin family walking for the movies.,anger,annoyance,moderate
"00:10:30,000","00:10:32,000",He does not want to turn,neutral,neutral,neutral
"00:10:32,000","00:10:34,000",attention to the girl.,neutral,neutral,neutral
"00:10:34,000","00:10:36,000","Wait, that's a little",surprise,confusion,mild
"00:10:36,000","00:10:38,000",Father's front.,neutral,neutral,neutral
"00:10:38,000","00:10:40,000",I want to play too.,happiness,desire,mild
"00:10:40,000","00:10:42,000","Get away, do you obstruct?",anger,annoyance,moderate
"00:10:42,000","00:10:44,000",This is my house and I will sit where I want.,,,
"00:10:44,000","00:10:46,000",Yes!,happiness,excitement,mild
"00:10:46,000","00:10:48,000","Velina, I'm not up to you now, please, you know why.",anger,annoyance,moderate
"00:10:48,000","00:10:50,000","Well, since I can't play, I'll sit here.",sadness,disappointment,mild
"00:10:50,000","00:10:52,000",Get off the TV.,anger,annoyance,moderate
"00:10:52,000","00:10:54,000",No.,neutral,neutral,neutral
"00:10:54,000","00:10:56,000","Get away, do you obstruct?",anger,annoyance,moderate
"00:10:56,000","00:10:58,000",Get off the TV.,anger,annoyance,moderate
"00:10:58,000","00:11:00,000","No. Purchas raised, hate.",anger,anger,intense
"00:11:00,000","00:11:02,000","Oh, sometimes it comes to me to beat",anger,anger,intense
"00:11:02,000","00:11:04,000",This Nicholas. Only if I was a little stronger,anger,annoyance,moderate
"00:11:04,000","00:11:06,000",I'll seem to pollute him one.,anger,anger,intense
"00:11:06,000","00:11:08,000","Mom, Theodore and Nicholas annoy me.",anger,annoyance,moderate
"00:11:08,000","00:11:10,000",What's going on?,happiness,curiosity,mild
"00:11:10,000","00:11:12,000",Well he doesn't let me play with them.,anger,annoyance,moderate
"00:11:12,000","00:11:14,000",Are you busy with them again?,happiness,curiosity,mild
"00:11:14,000","00:11:16,000","No, I didn't do anything. Just doesn't give me",anger,annoyance,moderate
"00:11:16,000","00:11:18,000",To play. But then I want,happiness,desire,mild
"00:11:18,000","00:11:20,000",Like Sashka's dog.,happiness,desire,mild
"00:11:20,000","00:11:22,000","What did we understand about it, a dog?",happiness,curiosity,mild
"00:11:22,000","00:11:24,000",You know that Nicky is allergic and we can't afford it.,sadness,disappointment,moderate
"00:11:24,000","00:11:26,000","Hitch did not show me the allergy,",surprise,confusion,mild
"00:11:26,000","00:11:28,000",But you promised me a day for me.,sadness,disappointment,moderate
"00:11:28,000","00:11:30,000","Yes, I know what I promised you, but I didn't know,",sadness,remorse,moderate
"00:11:30,000","00:11:32,000",That they will come to live here with us.,neutral,neutral,neutral
"00:11:32,000","00:11:34,000",So some Nikolai is more important than I am?,,,
"00:11:34,000","00:11:36,000",Do not let me talk like that. Not so.,disgust,disapproval,moderate
"00:11:36,000","00:11:38,000","You promised me, hate!",anger,anger,intense
"00:11:44,000","00:11:46,000","I was hoping that my dog's cancer had passed me,",sadness,sadness,intense
"00:11:46,000","00:11:48,000",But there is no way to do because of,anger,annoyance,moderate
"00:11:48,000","00:11:50,000",Nicky's allergy.,neutral,neutral,neutral
"00:11:50,000","00:11:52,000","Sorry, I again disappointed my daughter.",sadness,remorse,moderate
"00:11:52,000","00:11:54,000",Mom won't buy me a dog,sadness,disappointment,moderate
"00:11:54,000","00:11:56,000",Because of this jerk Nicholas.,anger,anger,intense
"00:11:56,000","00:11:58,000",Where do we all have to comply with it.,anger,annoyance,moderate
"00:11:58,000","00:12:00,000",You have a kid to get you.,neutral,neutral,neutral
"00:12:00,000","00:12:02,000",MILK YOU'RE POOD TO HAPPEN.,surprise,confusion,intense
"00:12:02,000","00:12:04,000",He didn't show me.,surprise,confusion,mild
"00:12:04,000","00:12:06,000",Three days later Lilyana goes out for coffee,neutral,neutral,neutral
"00:12:06,000","00:12:08,000",with her girlfriend Karina.,neutral,neutral,neutral
"00:12:08,000","00:12:10,000",Last evening both with Theodore,neutral,neutral,neutral
"00:12:10,000","00:12:12,000",They quarrel again because of Velina,anger,annoyance,moderate
"00:12:12,000","00:12:14,000",and now the 37 -year -old woman,neutral,neutral,neutral
"00:12:14,000","00:12:16,000",Looking for advice from her girlfriend.,happiness,caring,mild
"00:12:16,000","00:12:18,000",In Kara I don't know what to do.,surprise,confusion,moderate
"00:12:18,000","00:12:20,000",Is it an unbearable child.,anger,annoyance,mild
"00:12:20,000","00:12:22,000",What happened again?,happiness,curiosity,moderate
"00:12:22,000","00:12:24,000",What happened? Last night with Theo,happiness,curiosity,moderate
"00:12:24,000","00:12:26,000",We had to go out to ...,neutral,neutral,neutral
"00:12:26,000","00:12:28,000",At dinner.,neutral,neutral,neutral
"00:12:28,000","00:12:30,000","However, she wanted to stay with her",anger,annoyance,mild
"00:12:30,000","00:12:32,000",to raise a puzzle. I had promised her,happiness,caring,mild
"00:12:32,000","00:12:34,000",And I stayed with her.,happiness,caring,mild
"00:12:34,000","00:12:36,000",And Theo came out alone.,sadness,disappointment,mild
"00:12:36,000","00:12:38,000",Previously very cruel,anger,anger,moderate
"00:12:38,000","00:12:40,000",We quarreled and ...,anger,anger,moderate
"00:12:40,000","00:12:42,000",I don't know.,surprise,confusion,mild
"00:12:42,000","00:12:44,000","It's normal. Be too, they want attention.",neutral,neutral,neutral
"00:12:44,000","00:12:46,000",Especially when he takes on an angasm.,surprise,confusion,mild
"00:12:46,000","00:12:48,000",I think,neutral,neutral,neutral
"00:12:48,000","00:12:50,000",You say it works very seriously.,happiness,curiosity,mild
"00:12:50,000","00:12:52,000",In this connection.,neutral,neutral,neutral
"00:12:52,000","00:12:54,000",What do you mean about it?,happiness,curiosity,moderate
"00:12:54,000","00:12:56,000",I mean that,neutral,neutral,neutral
"00:12:56,000","00:12:58,000",Children are sometimes big manicians.,happiness,amusement,mild
"00:12:58,000","00:13:00,000",Ah would you say that,happiness,curiosity,mild
"00:13:00,000","00:13:02,000",She manipulates me?,surprise,realization,moderate
"00:13:02,000","00:13:04,000",You just work. She doesn't want to,neutral,neutral,neutral
"00:13:04,000","00:13:06,000",Be with Theo. Every time,sadness,disappointment,mild
"00:13:06,000","00:13:08,000",You have some idea to be together.,happiness,desire,mild
"00:13:08,000","00:13:10,000",Every time you take some initiative.,neutral,neutral,neutral
"00:13:10,000","00:13:12,000",At least as far as I hear.,neutral,neutral,neutral
"00:13:12,000","00:13:14,000",Every time she does something.,anger,annoyance,mild
"00:13:14,000","00:13:16,000",Also to tell you a few days ago,neutral,neutral,neutral
"00:13:16,000","00:13:18,000",I had to,neutral,neutral,neutral
"00:13:18,000","00:13:20,000","go out and she did not complain,",surprise,surprise,mild
"00:13:20,000","00:13:22,000",That it hurts a lot of root. And again I had to stay,anger,annoyance,mild
"00:13:22,000","00:13:24,000",With her to pay attention to her.,happiness,caring,mild
"00:13:24,000","00:13:26,000",I am lumpy that Velina,anger,annoyance,moderate
"00:13:26,000","00:13:28,000",does all these things with themselves,surprise,confusion,mild
"00:13:28,000","00:13:30,000",mentally. As a purpose,neutral,neutral,neutral
"00:13:30,000","00:13:32,000",is to get Theo and his son out of their lives.,disgust,disapproval,moderate
"00:13:32,000","00:13:34,000","Eliana should realize,",surprise,realization,mild
"00:13:34,000","00:13:36,000",that she,neutral,neutral,neutral
"00:13:36,000","00:13:38,000",has a major responsibility,surprise,realization,mild
"00:13:38,000","00:13:40,000",on your life and love.,neutral,neutral,neutral
"00:13:40,000","00:13:42,000",And should be taken in your hands,neutral,neutral,neutral
"00:13:42,000","00:13:44,000",To realize your responsibility in this direction.,surprise,realization,mild
"00:13:44,000","00:13:46,000","I don't know anything,",surprise,confusion,mild
"00:13:46,000","00:13:48,000","what my passion, not to lose theo,",fear,fear,moderate
"00:13:48,000","00:13:50,000",Because ...,neutral,neutral,neutral
"00:13:50,000","00:13:52,000",You have to do something in this direction.,happiness,optimism,moderate
"00:13:52,000","00:13:54,000",You can't go on.,disgust,disapproval,moderate
"00:13:54,000","00:13:56,000",You have to show him that he is important to you.,happiness,caring,moderate
"00:13:56,000","00:13:58,000",You have to show him that,happiness,caring,mild
"00:13:58,000","00:14:00,000",Things between you make sense.,happiness,optimism,mild
"00:14:00,000","00:14:02,000",You have to resume intimacy between you,happiness,desire,moderate
"00:14:02,000","00:14:04,000",The term. Romantic,neutral,neutral,neutral
"00:14:04,000","00:14:06,000","You have to do, in my opinion.",neutral,neutral,neutral
"00:14:06,000","00:14:08,000",What do you offer me?,happiness,curiosity,mild
"00:14:08,000","00:14:10,000",What evening?,happiness,curiosity,mild
"00:14:10,000","00:14:12,000",Of candles?,happiness,curiosity,mild
"00:14:12,000","00:14:14,000",Or not. Single friends went to,neutral,neutral,neutral
"00:14:14,000","00:14:16,000",Massage soon.,neutral,neutral,neutral
"00:14:16,000","00:14:18,000",Some Thai massage.,neutral,neutral,neutral
"00:14:18,000","00:14:20,000","Very pleased. Both men, and a woman",happiness,approval,mild
"00:14:20,000","00:14:22,000",Very pleased. So they had problems.,happiness,approval,mild
"00:14:22,000","00:14:24,000",And what is it? Thai massage?,happiness,curiosity,mild
"00:14:24,000","00:14:26,000",Like normal massage.,neutral,neutral,neutral
"00:14:26,000","00:14:28,000",You go to bed there. Massage you,neutral,neutral,neutral
"00:14:28,000","00:14:30,000",By some special energy techniques.,happiness,curiosity,mild
"00:14:30,000","00:14:32,000",Essential oils use.,neutral,neutral,neutral
"00:14:32,000","00:14:34,000","Very relaxing, very relaxing.",happiness,relief,moderate
"00:14:34,000","00:14:36,000",Very so ...,neutral,neutral,neutral
"00:14:36,000","00:14:38,000","Say, sound good, we would",happiness,optimism,mild
"00:14:38,000","00:14:40,000",They tried this thing.,neutral,neutral,neutral
"00:14:42,000","00:14:44,000",The idea of ​​the box sounds very good to me.,happiness,approval,mild
"00:14:44,000","00:14:46,000",We'll have to do with Theo,neutral,neutral,neutral
"00:14:46,000","00:14:48,000","This massage, Thai, for whom",happiness,curiosity,mild
"00:14:48,000","00:14:50,000",She told us. I don't want it to,fear,fear,mild
"00:14:50,000","00:14:52,000",I lose Theodore because he is the man,fear,fear,moderate
"00:14:52,000","00:14:54,000",I fell in love with.,happiness,love,intense
