start_time,end_time,text,emotion,sub-emotion,intensity
"00:01:45,000","00:01:55,000","Many tried, but she refused, arrived from the family, and I arrived from the dignity, as it was strongly refused",sadness,disappointment,intense
"00:01:55,000","00:02:01,000","She has the right, of course, because the story is a matter of not limited it to accept it",happiness,approval,mild
"00:02:01,000","00:02:04,000",How did you accuse her in front of people in front of the country,anger,anger,intense
"00:02:04,000","00:02:06,000",God is on a third party,neutral,neutral,neutral
"00:02:06,000","00:02:08,000","I mean, the news of your dispute has reached Sudan",surprise,surprise,moderate
"00:02:08,000","00:02:11,000","At a third party, he was the cause of the topic",neutral,neutral,neutral
"00:02:12,000","00:02:16,000",يعني واحدة صديقتنا برضو هي اللي عملت الفتنة,anger,anger,intense
"00:02:16,000","00:02:23,000","And I insisted that it had to do the sedition of our evidence, because we were more than sisters, I mean and mere",,,
"00:02:23,000","00:02:27,000","I succeeded in the topic, praise be to God",happiness,relief,moderate
"00:02:27,000","00:02:31,000",But why did you complain about feelings that he is in a relationship with your husband,surprise,confusion,moderate
"00:02:31,000","00:02:33,000","From the third party, I answered me a guide",happiness,curiosity,mild
"00:02:33,000","00:02:34,000",What is the evidence,happiness,curiosity,mild
"00:02:34,000","00:02:36,000",I mean,neutral,neutral,neutral
"00:02:36,000","00:02:40,000",Register on the mobile,neutral,neutral,neutral
"00:02:40,000","00:02:42,000",Talk between some,neutral,neutral,neutral
"00:02:42,000","00:02:44,000",It is the evidence that was originally used as a mistake,surprise,realization,moderate
"00:02:44,000","00:02:50,000",فجابوه وقالو لي ده الدليل بأنه مشاعراً يعني,neutral,neutral,neutral
"00:02:50,000","00:02:52,000",بتخونك وكده يعني,disgust,disapproval,moderate
"00:02:52,000","00:02:56,000",فساعتها ما فكرتش أنه الكلام ده صح ولا غلط المهم,surprise,confusion,moderate
"00:02:56,000","00:02:58,000",Destalfees,neutral,neutral,neutral
"00:02:58,000","00:03:01,000","I got up and along the topic, I mean, originally",neutral,neutral,neutral
"00:03:01,000","00:03:02,000",And how did you face feelings,happiness,curiosity,mild
"00:03:02,000","00:03:04,000",My spirit faced it,happiness,optimism,moderate
"00:03:04,000","00:03:08,000",بيقولي الكلام ده مصدحة غلط أصلاً يعني مافيش كلام بالشكل ده,anger,annoyance,moderate
"00:03:08,000","00:03:10,000",بقولها طيب والدليل اللي عندي,happiness,curiosity,mild
"00:03:10,000","00:03:13,000",بتقولي لا الدليل ده يعني استغلوا غلط,anger,annoyance,moderate
"00:03:13,000","00:03:16,000",And you focus well and Bishovi,neutral,neutral,neutral
"00:03:16,000","00:03:19,000","Satan clock was Shater and anger, my eyes",anger,anger,intense
"00:03:19,000","00:03:23,000",And I believed the evidence regardless of it is originally my love,surprise,confusion,mild
"00:03:23,000","00:03:29,000","After a while, I listed myself and came to accuse the topic, all of all fabricated fabrication",disgust,disapproval,moderate
"00:03:29,000","00:03:30,000","Ok, your husband, what said",happiness,curiosity,mild
"00:03:30,000","00:03:33,000",He stood up in her classes and stood on her class,neutral,neutral,neutral
"00:03:33,000","00:03:36,000","It means all the family, I mean, they stood in its class",neutral,neutral,neutral
"00:03:36,000","00:03:39,000","Ok, when you complained about feelings and her relationship with your husband",happiness,curiosity,mild
"00:03:39,000","00:03:42,000","What you complained about your husband, what you faced as well",happiness,curiosity,mild
"00:03:42,000","00:03:44,000",والله ما الحكاية دي محطرتش في بالي,neutral,neutral,neutral
"00:03:44,000","00:03:48,000","Because the evidence was before me the salvation of my eyes, I supported the truth",happiness,pride,moderate
"00:03:48,000","00:03:51,000","Ok, your husband admit that he is in something and feelings",happiness,curiosity,mild
"00:03:51,000","00:03:54,000",طبعاً حاجة من ده كله يعني مفيش,disgust,disapproval,mild
"00:03:54,000","00:03:56,000",He says fabrication in fabrication means,disgust,disapproval,moderate
"00:03:56,000","00:04:01,000","This is what you said before you steal my judgment in the subject with a logic, I mean",anger,annoyance,moderate
"00:04:01,000","00:04:07,000","And all this time, you are not able to feel feelings",sadness,sadness,moderate
"00:04:07,000","00:04:10,000","No, you tried to refuse and with her the right, I mean",disgust,disapproval,mild
"00:04:10,000","00:04:13,000","If I were analyzing it, you would have behaved the same behavior",surprise,realization,mild
"00:04:13,000","00:04:16,000",يعني حاولتي كتير جرحتها,sadness,remorse,moderate
"00:04:16,000","00:04:18,000",Bedouin her wound,sadness,sadness,mild
"00:04:18,000","00:04:22,000",فحاولت كتير اصالحها واجسامهم والدها ورجاحها ليه تاني,happiness,caring,moderate
"00:04:22,000","00:04:25,000","She rejected and with her the right, of course",sadness,disappointment,moderate
"00:04:25,000","00:04:29,000","Ok, what do you think?",happiness,curiosity,mild
"00:04:29,000","00:04:32,000",Can you forgive you,happiness,curiosity,mild
"00:04:32,000","00:04:34,000",I hope,happiness,optimism,mild
"00:04:34,000","00:04:36,000",But how do you know it?,happiness,curiosity,mild
"00:04:36,000","00:04:38,000",I hope she is a large heart and her heart is great,happiness,admiration,mild
"00:04:38,000","00:04:40,000",I hope,happiness,optimism,mild
"00:04:40,000","00:04:42,000","O City, we are",neutral,neutral,neutral
"00:04:42,000","00:04:47,000",I sent the message to feelings,neutral,neutral,neutral
"00:04:47,000","00:04:51,000",Let us see only if it was robbed,happiness,curiosity,mild
"00:04:51,000","00:04:53,000",What did she reply to her comment?,happiness,curiosity,mild
"00:04:53,000","00:04:55,000",And if she will come to the studio,happiness,curiosity,mild
"00:04:55,000","00:04:56,000",Thanks,happiness,gratitude,mild
"00:04:56,000","00:04:57,000",Help yourself,neutral,neutral,neutral
"00:05:08,000","00:05:09,000",Hello Nasr George,neutral,neutral,neutral
"00:05:09,000","00:05:10,000",Today is our journey in the majestin,neutral,neutral,neutral
"00:05:10,000","00:05:12,000",Specifically in the League of Arab States,neutral,neutral,neutral
"00:05:12,000","00:05:15,000",عشان نسلم مشاعر ادريس دعوة حضور,neutral,neutral,neutral
"00:05:22,000","00:05:23,000",Professor George,neutral,neutral,neutral
"00:05:23,000","00:05:25,000",We are now in the majestin,neutral,neutral,neutral
"00:05:25,000","00:05:28,000",وقربنا نوصل لمشاعر عشان نسلمها دعوة حضور,neutral,neutral,neutral
"00:05:51,000","00:06:06,000",music,neutral,neutral,neutral
"00:06:06,000","00:06:07,000",Good morning,neutral,neutral,neutral
"00:06:07,000","00:06:08,000",Good morning,neutral,neutral,neutral
"00:06:08,000","00:06:09,000",You have to feel feelings,neutral,neutral,neutral
"00:06:09,000","00:06:10,000",Idris feelings,neutral,neutral,neutral
"00:06:10,000","00:06:12,000",26 years old,neutral,neutral,neutral
"00:06:12,000","00:06:13,000","Hi, in your work and Vera",neutral,neutral,neutral
"00:06:13,000","00:06:16,000",I am Modi from the program of Professor George Al -Qirdahi,neutral,neutral,neutral
"00:06:16,000","00:06:18,000",This is the invitation to attend the program,neutral,neutral,neutral
"00:06:18,000","00:06:19,000",You accepted the invitation,happiness,approval,mild
"00:06:19,000","00:06:20,000",I accepted the invitation,happiness,approval,mild
"00:06:20,000","00:06:22,000","God willing, and we are waiting for you",happiness,optimism,mild
"00:06:22,000","00:06:23,000",Professor George,neutral,neutral,neutral
"00:06:23,000","00:06:25,000","Feelings accepted your invitation and we are waiting for them, God willing",happiness,optimism,mild
"00:06:25,000","00:06:28,000",music,neutral,neutral,neutral
"00:06:28,000","00:06:29,000",Hello,neutral,neutral,neutral
"00:06:29,000","00:06:30,000",Welcome,neutral,neutral,neutral
"00:06:31,000","00:06:32,000",Welcome,neutral,neutral,neutral
"00:06:32,000","00:06:33,000","Hello, six feelings",neutral,neutral,neutral
"00:06:33,000","00:06:34,000","Hello, please",neutral,neutral,neutral
"00:06:34,000","00:06:35,000","Peace be upon you, O Lord",neutral,neutral,neutral
"00:06:35,000","00:06:36,000",How do you conditions?,happiness,curiosity,mild
"00:06:36,000","00:06:37,000",Thank God,happiness,gratitude,mild
"00:06:37,000","00:06:38,000",You are feelings of innocence,neutral,neutral,neutral
"00:06:38,000","00:06:40,000",In feelings of blame,disgust,disapproval,mild
"00:06:40,000","00:06:41,000",I am innocent,neutral,neutral,neutral
"00:06:41,000","00:06:42,000",You are innocent,neutral,neutral,neutral
"00:06:42,000","00:06:43,000",Yes,neutral,neutral,neutral
"00:06:43,000","00:06:46,000",Are you from Khartoum from the same original hose?,happiness,curiosity,mild
"00:06:46,000","00:06:47,000","No from Port Sudan, the original",neutral,neutral,neutral
"00:06:47,000","00:06:48,000",From Port Sudan,neutral,neutral,neutral
"00:06:48,000","00:06:49,000",East of the fence,neutral,neutral,neutral
"00:06:49,000","00:06:51,000",How much do you live in Egypt?,happiness,curiosity,mild
"00:06:51,000","00:06:53,000","By God, I do not live along",neutral,neutral,neutral
"00:06:53,000","00:06:55,000",بس باقي في السنة تلات اربع مرات كده,neutral,neutral,neutral
"00:06:55,000","00:06:57,000","Currently, from Aisha? Port Sudan?",happiness,curiosity,mild
"00:06:57,000","00:06:58,000",In Port Sudan,neutral,neutral,neutral
"00:06:58,000","00:06:59,000",You and your husband?,happiness,curiosity,mild
"00:06:59,000","00:07:00,000",no,neutral,neutral,neutral
"00:07:00,000","00:07:01,000",Yes,neutral,neutral,neutral
"00:07:01,000","00:07:02,000",My family means,neutral,neutral,neutral
"00:07:02,000","00:07:03,000",You and your family?,happiness,curiosity,mild
"00:07:03,000","00:07:04,000",Yes,neutral,neutral,neutral
"00:07:04,000","00:07:05,000","No, my start?",surprise,confusion,mild
"00:07:05,000","00:07:06,000",Yes,neutral,neutral,neutral
"00:07:06,000","00:07:07,000",for him? What is the reason?,happiness,curiosity,mild
"00:07:07,000","00:07:08,000",Get rid of,neutral,neutral,neutral
"00:07:08,000","00:07:09,000",Voltage,neutral,neutral,neutral
"00:07:09,000","00:07:10,000",What do you have children?,happiness,curiosity,mild
"00:07:10,000","00:07:11,000","With me Khaled, praise be to God",happiness,gratitude,mild
"00:07:11,000","00:07:12,000",How old is Khaled?,happiness,curiosity,mild
"00:07:12,000","00:07:13,000",ten,neutral,neutral,neutral
"00:07:13,000","00:07:14,000",Ten years and with you?,happiness,curiosity,mild
"00:07:14,000","00:07:15,000",Thank God,happiness,gratitude,mild
"00:07:15,000","00:07:17,000","And your husband, what do you do?",happiness,curiosity,mild
"00:07:17,000","00:07:18,000",He was an electrical engineer,neutral,neutral,neutral
"00:07:18,000","00:07:19,000",Electrical engineer?,happiness,curiosity,mild
"00:07:19,000","00:07:20,000",Yes,neutral,neutral,neutral
"00:07:20,000","00:07:22,000",We reassured how the conditions in Sudan?,happiness,curiosity,mild
"00:07:22,000","00:07:23,000",All things are fine?,happiness,curiosity,mild
"00:07:23,000","00:07:24,000",Thank God,happiness,gratitude,mild
"00:07:24,000","00:07:25,000",Thank God,happiness,gratitude,mild
"00:07:25,000","00:07:28,000",مشاعر الحقيقة مش انا اللي دعايكي,neutral,neutral,neutral
"00:07:28,000","00:07:30,000",You come to my guest to me,neutral,neutral,neutral
"00:07:30,000","00:07:31,000",And welcome to you,happiness,approval,mild
"00:07:31,000","00:07:32,000",Esflaphed,surprise,confusion,mild
"00:07:32,000","00:07:34,000",بس في حدا ورايه,fear,nervousness,mild
"00:07:34,000","00:07:35,000",It is my invitation,neutral,neutral,neutral
"00:07:36,000","00:07:38,000",But he calls me in your name,surprise,confusion,mild
"00:07:38,000","00:07:39,000",In my name?,surprise,confusion,mild
"00:07:39,000","00:07:40,000","I mean, I gave you the invitation",neutral,neutral,neutral
"00:07:40,000","00:07:41,000",Yes,neutral,neutral,neutral
"00:07:41,000","00:07:42,000",Sugah-iahh,surprise,confusion,mild
"00:07:42,000","00:07:43,000","Because if he called you, I wouldn't have come",disgust,disapproval,mild
"00:07:43,000","00:07:44,000",correct?,neutral,neutral,neutral
"00:07:44,000","00:07:45,000",correct,neutral,neutral,neutral
"00:07:45,000","00:07:47,000",بس انا دعيتك عشان تجي,neutral,neutral,neutral
"00:07:47,000","00:07:49,000",Do you like to know who invited you?,happiness,curiosity,mild
"00:07:51,000","00:07:52,000",And you,neutral,neutral,neutral
"00:07:52,000","00:07:55,000","E, but for the real person, let you call you",surprise,confusion,mild
"00:07:55,000","00:07:56,000",Do you like to know who is it?,happiness,curiosity,mild
"00:07:57,000","00:07:58,000",Talk to the screen,neutral,neutral,neutral
"00:08:03,000","00:08:04,000",Is,neutral,neutral,neutral
"00:08:07,000","00:08:11,000","This told you someone I thought you are a masculine, I mean",surprise,confusion,mild
"00:08:11,000","00:08:12,000",Not feminine,surprise,confusion,mild
"00:08:14,000","00:08:15,000",It is a blocker,surprise,confusion,mild
"00:08:17,000","00:08:19,000","Unfortunately, I was not Jelly",sadness,disappointment,mild
"00:08:20,000","00:08:21,000",بالجد أنا كنت جاي عشانك مش عشاني,happiness,caring,mild
"00:08:22,000","00:08:24,000",وبعدك جاي عشاني وانا بشكرك حبيبتي,happiness,gratitude,mild
"00:08:24,000","00:08:27,000",I thank you with all my heart and God,happiness,gratitude,moderate
"00:08:27,000","00:08:28,000",وانا بعرف انك جاي عشاني مش عشانة,happiness,caring,mild
"00:08:29,000","00:08:29,000",And all people know,neutral,neutral,neutral
"00:08:30,000","00:08:32,000",انك جاي عشاني مش عشانة,happiness,caring,mild
"00:08:32,000","00:08:34,000",She knows,neutral,neutral,neutral
"00:08:34,000","00:08:35,000",She knows,neutral,neutral,neutral
"00:08:36,000","00:08:38,000",What is this amazing,surprise,surprise,mild
"00:08:38,000","00:08:39,000",Feelings of the moment of the moment,surprise,confusion,mild
"00:08:40,000","00:08:41,000",Mass ... Well,neutral,neutral,neutral
"00:08:41,000","00:08:42,000",feelings,neutral,neutral,neutral
"00:08:44,000","00:08:45,000",feelings,neutral,neutral,neutral
"00:08:45,000","00:08:47,000",Camen's spirituality,neutral,neutral,neutral
"00:08:48,000","00:08:49,000",Come on by God,happiness,excitement,mild
"00:08:50,000","00:08:51,000",Come tell Shui,happiness,curiosity,mild
"00:08:52,000","00:08:53,000",What we are talking about,surprise,confusion,mild
"00:08:53,000","00:08:54,000","Forget her, forget her Turkish",anger,annoyance,mild
"00:08:54,000","00:08:55,000","You are my guest, Hala",neutral,neutral,neutral
"00:08:56,000","00:08:57,000","I am your guest, but you surprised me",surprise,surprise,mild
"00:08:57,000","00:08:59,000",انا ما بحبش المفاجآت زي كده,anger,annoyance,moderate
"00:08:59,000","00:09:00,000",It is on a distant screen,neutral,neutral,neutral
"00:09:00,000","00:09:01,000",What do you want in it?,happiness,curiosity,mild
"00:09:02,000","00:09:03,000",But I don’t like surprises,anger,annoyance,moderate
"00:09:03,000","00:09:04,000",O City,neutral,neutral,neutral
"00:09:04,000","00:09:06,000","When it remains like this, it does not like it",disgust,disapproval,mild
"00:09:06,000","00:09:07,000",I don’t want to put it in her health,neutral,neutral,neutral
"00:09:07,000","00:09:08,000",Prefer,neutral,neutral,neutral
"00:09:08,000","00:09:10,000","But if you were my place, you would not be satisfied",sadness,disappointment,moderate
"00:09:10,000","00:09:11,000","No, no normal incitement",disgust,disapproval,mild
"00:09:11,000","00:09:12,000",If you were satisfied,happiness,curiosity,mild
"00:09:12,000","00:09:13,000",What are you coming to me?,surprise,confusion,moderate
"00:09:13,000","00:09:14,000",What do you want in it?,happiness,curiosity,mild
"00:09:15,000","00:09:16,000",We want to tell me and Shui,happiness,curiosity,mild
"00:09:17,000","00:09:18,000",Even,neutral,neutral,neutral
"00:09:22,000","00:09:23,000",Like this,neutral,neutral,neutral
"00:09:25,000","00:09:26,000",انت ما عارف حاجة اصلا,anger,annoyance,moderate
"00:09:27,000","00:09:28,000",I know,neutral,neutral,neutral
"00:09:28,000","00:09:29,000",I know the story,neutral,neutral,neutral
"00:09:29,000","00:09:30,000",I know the whole story,surprise,realization,mild
"00:09:30,000","00:09:31,000",also,neutral,neutral,neutral
"00:09:31,000","00:09:32,000",also,neutral,neutral,neutral
"00:09:33,000","00:09:34,000",Praise be to God,happiness,gratitude,moderate
"00:09:35,000","00:09:36,000",At all,neutral,neutral,neutral
"00:09:36,000","00:09:38,000","You know the whole story, why do you answer me",surprise,confusion,moderate
"00:09:38,000","00:09:41,000",He brought you because he started,surprise,realization,mild
"00:09:41,000","00:09:43,000",Answer,neutral,neutral,neutral
"00:09:44,000","00:09:45,000",Let me read you this answer,neutral,neutral,neutral
"00:09:46,000","00:09:47,000",وبعدين بحكي انا وياكي,neutral,neutral,neutral
"00:09:49,000","00:09:50,000",My girlfriend will give you,neutral,neutral,neutral
"00:09:51,000","00:09:52,000",And my sweetheart,happiness,love,mild
"00:09:54,000","00:09:55,000",feelings,neutral,neutral,neutral
"00:09:58,000","00:10:00,000","I mean, I really do not know",surprise,confusion,moderate
"00:10:00,000","00:10:02,000",How do I start my message to you,fear,nervousness,moderate
"00:10:03,000","00:10:04,000",It is not easy,neutral,neutral,neutral
"00:10:05,000","00:10:09,000",To write to my dearest person after my mother and brothers,happiness,love,intense
"00:10:10,000","00:10:12,000",And the verse that instead of preserving it,neutral,neutral,neutral
"00:10:13,000","00:10:13,000",I went,neutral,neutral,neutral
"00:10:14,000","00:10:15,000",With the end of the mind,surprise,confusion,mild
"00:10:16,000","00:10:17,000",To challenge it,happiness,optimism,moderate
"00:10:17,000","00:10:18,000",And distort its reputation,disgust,disapproval,moderate
"00:10:19,000","00:10:20,000",She says heck,anger,annoyance,mild
"00:10:21,000","00:10:22,000",Girl's girlfriend,neutral,neutral,neutral
"00:10:24,000","00:10:25,000",For five years I was thinking,neutral,neutral,neutral
"00:10:26,000","00:10:28,000",What would I do if you were in your place,happiness,curiosity,moderate
"00:10:30,000","00:10:35,000",My girlfriend accused me of the serious accusations,anger,anger,intense
"00:10:36,000","00:10:38,000",I was always up to the conviction that it,neutral,neutral,neutral
"00:10:39,000","00:10:41,000",I may not forgive,disgust,disapproval,moderate
"00:10:41,000","00:10:42,000",never,happiness,optimism,intense
"00:10:43,000","00:10:44,000",But this is me,neutral,neutral,neutral
"00:10:44,000","00:10:45,000",Indicating,neutral,neutral,neutral
"00:10:46,000","00:10:48,000",Noting that rushed and made a mistake,surprise,realization,mild
"00:10:49,000","00:10:51,000",Jeass progsentlation,surprise,confusion,moderate
"00:10:52,000","00:10:52,000",With the matter,neutral,neutral,neutral
"00:10:54,000","00:10:56,000",As for the feelings of my girlfriend,happiness,caring,mild
"00:10:57,000","00:10:59,000",I know it is the best heart,happiness,admiration,moderate
"00:11:00,000","00:11:02,000",And the greatest mind from me,happiness,admiration,moderate
"00:11:04,000","00:11:05,000",It is sufficient,neutral,neutral,neutral
"00:11:06,000","00:11:08,000",It is enough to care for you,happiness,caring,moderate
"00:11:08,000","00:11:10,000","For my mother, my feelings",happiness,caring,mild
"00:11:11,000","00:11:14,000",And your keenness to send the right of insulin to it,happiness,gratitude,moderate
"00:11:15,000","00:11:16,000",To know how big you are,happiness,admiration,moderate
"00:11:17,000","00:11:18,000",How small I am,neutral,neutral,neutral
"00:11:19,000","00:11:22,000","I am sorry, my beloved girlfriend",sadness,remorse,intense
"00:11:22,000","00:11:23,000",I never want,happiness,desire,mild
"00:11:24,000","00:11:25,000",To lose you,fear,fear,intense
"00:11:26,000","00:11:27,000",To answer you,neutral,neutral,neutral
"00:11:28,000","00:11:30,000",And let everyone watch us,fear,nervousness,moderate
"00:11:31,000","00:11:32,000",You are cleaner,happiness,admiration,moderate
"00:11:32,000","00:11:33,000",And the most honorable,happiness,admiration,moderate
"00:11:33,000","00:11:34,000",And the most beautiful,happiness,admiration,moderate
"00:11:34,000","00:11:35,000",And honor,happiness,admiration,moderate
"00:11:36,000","00:11:37,000",And the greatest girlfriend,happiness,admiration,intense
"00:11:40,000","00:11:43,000",Let everyone know that I am sorry for you,sadness,remorse,intense
"00:11:44,000","00:11:45,000","Accept my apologies, feelings",sadness,remorse,intense
"00:11:46,000","00:11:47,000",Ten years old,neutral,neutral,neutral
"00:11:48,000","00:11:50,000",That I will not be singled out again,happiness,optimism,moderate
"00:11:51,000","00:11:51,000",Right,neutral,neutral,neutral
"00:11:52,000","00:11:53,000",Nabaki with me,happiness,desire,moderate
"00:11:54,000","00:11:56,000",When you took care of me and my daughter Rahaf,happiness,gratitude,intense
"00:11:57,000","00:11:58,000",When I fell ill,neutral,neutral,neutral
"00:12:00,000","00:12:02,000",Let's get out of here together,happiness,optimism,moderate
"00:12:02,000","00:12:03,000",Let's finish five years,happiness,optimism,moderate
"00:12:04,000","00:12:05,000",From the difference,neutral,neutral,neutral
"00:12:06,000","00:12:07,000",Forgive me,sadness,remorse,intense
"00:12:08,000","00:12:09,000",And forgiveness Karim,neutral,neutral,neutral
"00:12:27,000","00:12:29,000",Subscribe to the channel,neutral,neutral,neutral
"00:12:57,000","00:12:59,000",And you ask you to allow,neutral,neutral,neutral
"00:12:59,000","00:13:01,000",And return to you,happiness,desire,mild
"00:13:01,000","00:13:04,000",Because she is considering herself that he is your shell,surprise,confusion,moderate
"00:13:04,000","00:13:06,000",And it distorted your reputation,disgust,disapproval,moderate
"00:13:06,000","00:13:08,000",The news arrived in Khartoum,neutral,neutral,neutral
"00:13:08,000","00:13:10,000",And the people in Khartoum knew,neutral,neutral,neutral
"00:13:10,000","00:13:12,000",And you are innocent,happiness,relief,moderate
"00:13:12,000","00:13:14,000",I think and accusations,surprise,confusion,moderate
"00:13:14,000","00:13:16,000",اللي اتهمتك ياها,anger,anger,moderate
"00:13:16,000","00:13:18,000",This is the reason,surprise,realization,mild
"00:13:18,000","00:13:20,000",Indicating,neutral,neutral,neutral
"00:13:20,000","00:13:22,000",Please tell her,neutral,neutral,neutral
"00:13:22,000","00:13:24,000","Whoever comes to tell me, please",neutral,neutral,neutral
"00:13:24,000","00:13:26,000",Give the high -end,neutral,neutral,neutral
"00:13:27,000","00:13:31,000",Mohish by telling her a cohort,neutral,neutral,neutral
"00:13:31,000","00:13:35,000",وغلطت في حقها كتير,sadness,remorse,intense
"00:13:35,000","00:13:39,000",And I followed the words of the people,neutral,neutral,neutral
"00:13:39,000","00:13:41,000",والحاجات اللي وصلتني بي,neutral,neutral,neutral
"00:13:41,000","00:13:43,000",It is really bleached in my right,surprise,confusion,mild
"00:13:43,000","00:13:45,000",فانا اللي ازنبت في حقها,sadness,remorse,intense
"00:13:45,000","00:13:47,000",And he asked she forgive me,sadness,remorse,moderate
"00:13:47,000","00:13:49,000",لانها اكبر من كده,happiness,admiration,mild
"00:13:51,000","00:13:53,000",Feelings of people,neutral,neutral,neutral
"00:13:53,000","00:13:55,000",Sometimes sometimes,neutral,neutral,neutral
"00:13:55,000","00:13:57,000",They ruined people's homes,anger,anger,intense
"00:13:57,000","00:13:59,000",You can be tempted by you and from us,happiness,curiosity,mild
"00:13:59,000","00:14:01,000",And from your relationship,neutral,neutral,neutral
"00:14:01,000","00:14:03,000",بتنقل كلام وبتنقل اخبار,disgust,disapproval,moderate
"00:14:03,000","00:14:05,000",وبتنقل اصاص,disgust,disapproval,moderate
"00:14:05,000","00:14:07,000",بس بيصير,neutral,neutral,neutral
"00:14:07,000","00:14:09,000","I mean, sometimes it becomes",neutral,neutral,neutral
"00:14:09,000","00:14:11,000",Things of injustice to man,anger,anger,intense
"00:14:11,000","00:14:13,000",He stayed five years,neutral,neutral,neutral
"00:14:13,000","00:14:15,000",And I woke up,neutral,neutral,neutral
"00:14:15,000","00:14:17,000",To put it,neutral,neutral,neutral
"00:14:17,000","00:14:19,000",And on her affection towards you,happiness,caring,mild
"00:14:19,000","00:14:21,000",And Jay in front of millions of people,fear,nervousness,moderate
"00:14:21,000","00:14:23,000","I will see you, I forgive me",sadness,remorse,moderate
"00:14:23,000","00:14:25,000",I apologize and I made a mistake in your right,sadness,remorse,intense
"00:14:25,000","00:14:27,000",And you are generous and you are honorable,happiness,admiration,mild
"00:14:27,000","00:14:29,000",And you are beautiful,happiness,admiration,mild
"00:14:29,000","00:14:31,000",And you are to others,neutral,neutral,neutral
"00:14:31,000","00:14:33,000",You heard it with the message,neutral,neutral,neutral
"00:14:33,000","00:14:35,000",But where was this from the first?,surprise,confusion,moderate
"00:14:35,000","00:14:37,000",Yes,neutral,neutral,neutral
"00:14:37,000","00:14:39,000",كان فين ده من اول لما اتهمتني,anger,anger,intense
"00:14:39,000","00:14:41,000",Where was where,surprise,confusion,moderate
"00:14:41,000","00:14:43,000",اللي يعرفك ما بيتهمني,neutral,neutral,neutral
"00:14:43,000","00:14:45,000",Right,neutral,neutral,neutral
"00:14:45,000","00:14:47,000",But in people they entered,anger,annoyance,moderate
"00:14:47,000","00:14:49,000",Why I did not have a chance,sadness,disappointment,moderate
"00:14:49,000","00:14:51,000",عشان انا ابرر,anger,annoyance,moderate
"00:14:51,000","00:14:53,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,neutral,neutral,neutral
"00:14:53,000","00:14:55,000",وفتنة وكده,disgust,disapproval,moderate
"00:14:55,000","00:14:57,000","Like what the Messenger, peace and blessings be upon him, said",happiness,admiration,mild
"00:14:57,000","00:14:59,000","If he comes to you, feel a prophet",happiness,curiosity,mild
"00:14:59,000","00:15:01,000","So show it, right",neutral,neutral,neutral
"00:15:01,000","00:15:03,000",Funny people in ignorance,happiness,amusement,mild
"00:15:03,000","00:15:05,000",So you will be on their effect as regret,sadness,remorse,moderate
"00:15:05,000","00:15:07,000",She is the heck,surprise,confusion,mild
"00:15:07,000","00:15:09,000",طيب ليه ما قدتني فرصة عشان ابرر لها,anger,annoyance,intense
"00:15:09,000","00:15:11,000",They were wrong,disgust,disapproval,moderate
