start_time,end_time,text,emotion,sub-emotion,intensity
"00:01:55,000","00:01:57,000",So number 3 is also a bit strange,happiness,curiosity,mild
"00:01:57,000","00:01:59,000",Suspicious is a bit here.,happiness,curiosity,mild
"00:01:59,000","00:02:01,000","Oh, you can also get on your feet ...",happiness,amusement,mild
"00:02:01,000","00:02:02,000","Yes, look at them.",neutral,neutral,neutral
"00:02:02,000","00:02:05,000",I have to say personally that feet are important to me.,neutral,neutral,neutral
"00:02:05,000","00:02:06,000",Real? Foot fetish?,happiness,curiosity,mild
"00:02:06,000","00:02:08,000","No, for example, not at all.",neutral,neutral,neutral
"00:02:08,000","00:02:11,000","So not sexually exciting, but I find number 2 wonderful.",happiness,admiration,mild
"00:02:11,000","00:02:13,000","You have to say, wonderful feet.",happiness,admiration,mild
"00:02:13,000","00:02:16,000","So there too, wonderful.",happiness,admiration,mild
"00:02:16,000","00:02:18,000",I am also very impressed with number 4.,happiness,admiration,mild
"00:02:18,000","00:02:20,000","5, 6 and 3, you don't see much.",neutral,neutral,neutral
"00:02:20,000","00:02:21,000",Suitable question.,neutral,neutral,neutral
"00:02:21,000","00:02:24,000",Three words that describe you.,happiness,curiosity,mild
"00:02:24,000","00:02:27,000","Candidate 1, say three words that describe you.",happiness,curiosity,mild
"00:02:27,000","00:02:29,000","Love, funny, extroverted.",neutral,neutral,neutral
"00:02:29,000","00:02:31,000","Love, funny, extroverted.",neutral,neutral,neutral
"00:02:31,000","00:02:32,000",Fits you.,happiness,approval,mild
"00:02:32,000","00:02:33,000","Sweet, yes.",happiness,approval,mild
"00:02:33,000","00:02:34,000",Candidate 2.,neutral,neutral,neutral
"00:02:34,000","00:02:36,000",I am empathetic.,neutral,neutral,neutral
"00:02:36,000","00:02:37,000",No.,neutral,neutral,neutral
"00:02:39,000","00:02:40,000",Introverted.,neutral,neutral,neutral
"00:02:42,000","00:02:44,000",And I'm humorous.,neutral,neutral,neutral
"00:02:44,000","00:02:45,000",Sweet.,happiness,approval,mild
"00:02:45,000","00:02:47,000","I always say cute, so fits your feet.",happiness,amusement,mild
"00:02:47,000","00:02:48,000",So it's faster.,neutral,neutral,neutral
"00:02:48,000","00:02:49,000","Number 3, yes?",neutral,neutral,neutral
"00:02:50,000","00:02:53,000","I am extroverted, funny",neutral,neutral,neutral
"00:02:53,000","00:02:55,000",And I love shoes.,neutral,neutral,neutral
"00:02:55,000","00:02:57,000","Maybe that's really blatant, cool shoes.",happiness,admiration,mild
"00:02:57,000","00:02:58,000",What are these shoes?,happiness,curiosity,mild
"00:02:58,000","00:03:00,000",You have to find out.,happiness,curiosity,mild
"00:03:02,000","00:03:06,000",Can you show your shoes a little forward what you have?,happiness,curiosity,mild
"00:03:06,000","00:03:08,000",You have to continue to choose me for that.,neutral,neutral,neutral
"00:03:08,000","00:03:09,000",I can do that.,neutral,neutral,neutral
"00:03:10,000","00:03:12,000",I already check which film it is.,happiness,curiosity,mild
"00:03:12,000","00:03:14,000",I don't even know if I'm ready for it.,fear,nervousness,mild
"00:03:14,000","00:03:15,000","Tim, you are always ready for it.",neutral,neutral,neutral
"00:03:15,000","00:03:18,000","I'm honest, I don't really like that.",disgust,disapproval,mild
"00:03:18,000","00:03:20,000",I am dominant myself.,neutral,neutral,neutral
"00:03:20,000","00:03:23,000","But rather like that, I come from side and am cute",neutral,neutral,neutral
"00:03:23,000","00:03:24,000",Then I'm dominant.,neutral,neutral,neutral
"00:03:24,000","00:03:27,000","And with something like that, is that also possible in such a sexuality direction?",happiness,curiosity,mild
"00:03:27,000","00:03:30,000",Or is it just that you look like that?,happiness,curiosity,mild
"00:03:30,000","00:03:31,000","Tim, you should already try it out.",neutral,neutral,neutral
"00:03:32,000","00:03:33,000",Okay.,neutral,neutral,neutral
"00:03:33,000","00:03:35,000",I can't tell you anymore.,neutral,neutral,neutral
"00:03:35,000","00:03:36,000","Yes, okay.",neutral,neutral,neutral
"00:03:36,000","00:03:38,000",But is somehow interesting.,happiness,curiosity,mild
"00:03:38,000","00:03:40,000","Candidate 4, say three words you describe.",happiness,curiosity,mild
"00:03:40,000","00:03:44,000","I would say humorous, confident,",happiness,pride,mild
"00:03:44,000","00:03:46,000",But still a bit sensitive.,neutral,neutral,neutral
"00:03:46,000","00:03:47,000","Sensitive, very good word.",happiness,approval,mild
"00:03:48,000","00:03:49,000",I am too.,neutral,neutral,neutral
"00:03:49,000","00:03:53,000","I would say, adventurous, spontaneous and emotionally a bit.",neutral,neutral,neutral
"00:03:53,000","00:03:56,000","Fully strange, because all things so far I'm actually too.",surprise,surprise,mild
"00:03:56,000","00:03:57,000",You are everything.,happiness,admiration,mild
"00:03:57,000","00:03:58,000",Everything that is good.,happiness,admiration,mild
"00:03:58,000","00:03:59,000",Nee.,neutral,neutral,neutral
"00:03:59,000","00:04:00,000","Yes, exactly.",neutral,neutral,neutral
"00:04:00,000","00:04:03,000",I am sensitive and cute.,neutral,neutral,neutral
"00:04:03,000","00:04:04,000","No, not that now.",disgust,disapproval,mild
"00:04:04,000","00:04:06,000","But e.g. adventurous, very good.",happiness,approval,mild
"00:04:06,000","00:04:08,000",I am also a very spontaneous guy.,neutral,neutral,neutral
"00:04:08,000","00:04:11,000",I also like to fly random very quickly.,happiness,excitement,mild
"00:04:11,000","00:04:12,000","I was in Australia, for example.",happiness,pride,mild
"00:04:12,000","00:04:13,000",To the beach.,neutral,neutral,neutral
"00:04:14,000","00:04:15,000",To the beach e.g. yes.,neutral,neutral,neutral
"00:04:15,000","00:04:17,000","Okay, number 6.",neutral,neutral,neutral
"00:04:17,000","00:04:20,000","Happy, politely and humorous.",neutral,neutral,neutral
"00:04:20,000","00:04:22,000",But somehow they all almost have the same.,surprise,confusion,mild
"00:04:22,000","00:04:25,000","Yes, I would say that is a difficult question.",surprise,confusion,mild
"00:04:25,000","00:04:26,000",What should you say big now?,surprise,confusion,mild
"00:04:26,000","00:04:29,000",What would be a no-go about what they might have said?,happiness,curiosity,mild
"00:04:29,000","00:04:30,000",Dominant z.B.,disgust,disapproval,mild
"00:04:31,000","00:04:32,000",Difficult.,surprise,confusion,mild
"00:04:35,000","00:04:37,000","Boah, I don't even know my brain.",surprise,confusion,mild
"00:04:37,000","00:04:38,000",It's very strange.,surprise,confusion,mild
"00:04:38,000","00:04:40,000","I'm a bit, so it's kind of ...",surprise,confusion,mild
"00:04:40,000","00:04:42,000",Do you find extrovert or introverted?,happiness,curiosity,mild
"00:04:42,000","00:04:45,000",It depends on what level of introvert.,happiness,curiosity,mild
"00:04:45,000","00:04:48,000","For example, if you don't dare to talk to the other person.",fear,nervousness,mild
"00:04:48,000","00:04:50,000",Alone that she is here means that,surprise,realization,mild
"00:04:50,000","00:04:52,000",that she does not have this level of introvert.,surprise,realization,mild
"00:04:52,000","00:04:54,000",She is also a little cute and cute.,happiness,admiration,mild
"00:04:54,000","00:04:56,000",You can tickle it out somewhere.,happiness,curiosity,mild
"00:04:56,000","00:04:59,000",Then it might bloom if you have a little ...,happiness,optimism,mild
"00:04:59,000","00:05:00,000",Sweet.,happiness,admiration,mild
"00:05:00,000","00:05:02,000",Then you already know who you're going out?,happiness,curiosity,mild
"00:05:02,000","00:05:03,000","Yes, safe.",neutral,neutral,neutral
"00:05:03,000","00:05:04,000","Okay, who is that?",happiness,curiosity,mild
"00:05:04,000","00:05:05,000",6.,neutral,neutral,neutral
"00:05:05,000","00:05:06,000",6.,neutral,neutral,neutral
"00:05:09,000","00:05:10,000",Hello there.,neutral,neutral,neutral
"00:05:10,000","00:05:11,000",Hi.,neutral,neutral,neutral
"00:05:11,000","00:05:13,000",It's all ok? You also have such a thing with you.,happiness,curiosity,mild
"00:05:13,000","00:05:15,000","Don't you dream me, or what?",surprise,confusion,mild
"00:05:15,000","00:05:16,000",I have.,neutral,neutral,neutral
"00:05:16,000","00:05:17,000",I have too.,neutral,neutral,neutral
"00:05:17,000","00:05:18,000",Do you have?,happiness,curiosity,mild
"00:05:18,000","00:05:19,000",Oh.,neutral,neutral,neutral
"00:05:19,000","00:05:21,000",Do you smell of smoke?,happiness,curiosity,mild
"00:05:21,000","00:05:22,000",No.,neutral,neutral,neutral
"00:05:22,000","00:05:23,000",Not?,surprise,confusion,mild
"00:05:23,000","00:05:24,000",No.,neutral,neutral,neutral
"00:05:24,000","00:05:25,000",Oh.,neutral,neutral,neutral
"00:05:25,000","00:05:26,000",Don't smell.,neutral,neutral,neutral
"00:05:26,000","00:05:27,000","Well, what do you think?",happiness,curiosity,mild
"00:05:27,000","00:05:28,000",I was happy.,happiness,joy,mild
"00:05:28,000","00:05:30,000",I was also happy.,happiness,joy,mild
"00:05:30,000","00:05:31,000",He is very pretty.,happiness,admiration,mild
"00:05:31,000","00:05:32,000","Oh, that was really cute.",happiness,amusement,mild
"00:05:32,000","00:05:33,000",You too.,happiness,approval,mild
"00:05:33,000","00:05:34,000",Thank you very much.,happiness,gratitude,mild
"00:05:34,000","00:05:35,000",Bye.,neutral,neutral,neutral
"00:05:35,000","00:05:36,000",Bye.,neutral,neutral,neutral
"00:05:36,000","00:05:37,000","Oh, it was cute.",happiness,amusement,mild
"00:05:38,000","00:05:39,000",What do you think?,happiness,curiosity,mild
"00:05:39,000","00:05:40,000","Yes, well, yes.",neutral,neutral,neutral
"00:05:40,000","00:05:41,000",I don't know.,surprise,confusion,mild
"00:05:41,000","00:05:42,000",Smoked for smoke.,surprise,confusion,mild
"00:05:42,000","00:05:43,000",Real?,surprise,surprise,mild
"00:05:43,000","00:05:44,000",I don't know.,surprise,confusion,mild
"00:05:44,000","00:05:46,000","So, with me ... what?",surprise,confusion,mild
"00:05:46,000","00:05:47,000",Next round.,neutral,neutral,neutral
"00:05:52,000","00:05:54,000","3, 2, 1.",neutral,neutral,neutral
"00:05:55,000","00:05:56,000",What is your first impression?,happiness,curiosity,mild
"00:05:58,000","00:05:59,000",Mhm.,neutral,neutral,neutral
"00:05:59,000","00:06:00,000",Mhm.,neutral,neutral,neutral
"00:06:00,000","00:06:01,000",What is ... uh ...,surprise,confusion,mild
"00:06:02,000","00:06:03,000",Number 3.,neutral,neutral,neutral
"00:06:03,000","00:06:04,000",Who do you want ...,happiness,curiosity,mild
"00:06:04,000","00:06:06,000",What kind of bag is that there?,happiness,curiosity,mild
"00:06:07,000","00:06:08,000",This is such a ...,neutral,neutral,neutral
"00:06:08,000","00:06:09,000",Secret bag.,happiness,curiosity,mild
"00:06:09,000","00:06:10,000",Do you have?,happiness,curiosity,mild
"00:06:10,000","00:06:11,000",Lifeguard.,neutral,neutral,neutral
"00:06:12,000","00:06:13,000",And what's in there?,happiness,curiosity,mild
"00:06:13,000","00:06:15,000",Do you find out?,happiness,curiosity,mild
"00:06:15,000","00:06:17,000",Why are there white spots on this thing?,happiness,curiosity,mild
"00:06:17,000","00:06:18,000",This is a lint.,neutral,neutral,neutral
"00:06:18,000","00:06:20,000",You certainly can't lint it.,disgust,disapproval,mild
"00:06:20,000","00:06:22,000","Well, you can find out more, as I said.",happiness,curiosity,mild
"00:06:22,000","00:06:24,000",Have you already played with someone else?,happiness,curiosity,mild
"00:06:25,000","00:06:26,000","No, sorry, not yet.",neutral,neutral,neutral
"00:06:26,000","00:06:27,000",Did you save someone?,happiness,curiosity,mild
"00:06:27,000","00:06:29,000","Exactly, I saved someone.",happiness,pride,moderate
"00:06:29,000","00:06:30,000",How did you save it?,happiness,curiosity,mild
"00:06:30,000","00:06:31,000",Mouth to mouth or floor deeper?,happiness,amusement,mild
"00:06:32,000","00:06:33,000",Uh...,surprise,confusion,mild
"00:06:34,000","00:06:36,000",I can't tell you so much.,fear,nervousness,mild
"00:06:36,000","00:06:37,000",This is a private ...,fear,nervousness,mild
"00:06:37,000","00:06:38,000",This is a job.,neutral,neutral,neutral
"00:06:38,000","00:06:41,000","I go ahead, she runs on the beach with these things.",neutral,neutral,neutral
"00:06:43,000","00:06:45,000","She is really confident, but do you think that is good?",happiness,curiosity,mild
"00:06:45,000","00:06:47,000","No, horny. I think it's ultra -interesting.",happiness,excitement,moderate
"00:06:48,000","00:06:51,000","Also that she is so quick -witted, I actually find Baba like that.",happiness,admiration,moderate
"00:06:51,000","00:06:52,000",Mhm.,neutral,neutral,neutral
"00:06:52,000","00:06:53,000","Um, yes.",neutral,neutral,neutral
"00:06:53,000","00:06:54,000",But number 2.,neutral,neutral,neutral
"00:06:54,000","00:06:55,000","Um, question ...",happiness,curiosity,mild
"00:06:55,000","00:06:57,000",I don't know how to proceed,surprise,confusion,moderate
"00:06:57,000","00:06:59,000",But it just looks like a dress.,neutral,neutral,neutral
"00:06:59,000","00:07:01,000","So first of all very nice,",happiness,approval,mild
"00:07:01,000","00:07:04,000",The trees and the white nails also get over here.,neutral,neutral,neutral
"00:07:04,000","00:07:05,000",Looks very nice.,happiness,approval,mild
"00:07:05,000","00:07:06,000","But, um, things ...",surprise,confusion,mild
"00:07:06,000","00:07:07,000",That is also ...,neutral,neutral,neutral
"00:07:07,000","00:07:10,000",This is so beach. Will it be so beach-like?,happiness,curiosity,mild
"00:07:10,000","00:07:12,000",That will be beach. This is a beach party.,happiness,excitement,mild
"00:07:12,000","00:07:15,000","After the job, it's still at a party on the beach.",happiness,excitement,mild
"00:07:15,000","00:07:17,000",Number 1 definitely interesting.,happiness,approval,mild
"00:07:17,000","00:07:20,000",It is definitely worth it that you dare.,happiness,approval,moderate
"00:07:20,000","00:07:21,000",First of all.,neutral,neutral,neutral
"00:07:22,000","00:07:23,000",And there are a lot of tattoos.,neutral,neutral,neutral
"00:07:23,000","00:07:26,000",Can you tell me a bit what they stand for or something?,happiness,curiosity,mild
"00:07:26,000","00:07:27,000",Do you like Pokémon?,happiness,curiosity,mild
"00:07:27,000","00:07:28,000",Nee.,neutral,neutral,neutral
"00:07:28,000","00:07:29,000",Wow.,surprise,surprise,mild
"00:07:29,000","00:07:33,000","Yes, here, for example, I have these seeds from Avatar Appa.",happiness,pride,mild
"00:07:33,000","00:07:35,000",Then I have Pichu here.,happiness,pride,mild
"00:07:35,000","00:07:36,000",Here I have a saying.,neutral,neutral,neutral
"00:07:37,000","00:07:38,000",I have such trash tattoos down there.,fear,embarrassment,mild
"00:07:38,000","00:07:40,000",What kind of saying is that?,happiness,curiosity,mild
"00:07:40,000","00:07:44,000","I am fucking insane, but my intentions are gold and my heart is pure.",happiness,pride,intense
"00:07:45,000","00:07:47,000",I have to process that first.,surprise,surprise,mild
"00:07:47,000","00:07:48,000",Again.,surprise,confusion,mild
"00:07:48,000","00:07:49,000","I am feeling insane, but...",surprise,confusion,mild
"00:07:49,000","00:07:51,000",You are welcome to read it.,neutral,neutral,neutral
"00:07:51,000","00:07:52,000",Introduction.,neutral,neutral,neutral
"00:07:52,000","00:07:53,000",Meh. Okay.,neutral,neutral,neutral
"00:07:55,000","00:07:56,000",Not understood.,surprise,confusion,mild
"00:07:56,000","00:07:58,000",Which outfit is it best to find so far?,happiness,curiosity,mild
"00:07:59,000","00:08:00,000","Yes, number 2 is terrific.",happiness,approval,moderate
"00:08:00,000","00:08:02,000",I also find number 4 very strong.,happiness,admiration,mild
"00:08:02,000","00:08:03,000",3 has dared a lot.,happiness,admiration,moderate
"00:08:03,000","00:08:06,000","1 is very much in beach mode, so okay.",neutral,neutral,neutral
"00:08:06,000","00:08:08,000","2, don't know, looks a bit like volleyball.",surprise,confusion,mild
"00:08:08,000","00:08:10,000","No, there is such a ...",surprise,confusion,mild
"00:08:10,000","00:08:12,000","Oh no, that's such a romper, I check.",surprise,realization,mild
"00:08:12,000","00:08:13,000",Lifeguard.,neutral,neutral,neutral
"00:08:13,000","00:08:15,000","Ah, also thought something very well.",surprise,realization,mild
"00:08:15,000","00:08:16,000",And.,neutral,neutral,neutral
"00:08:16,000","00:08:17,000",Do you have socks on?,happiness,curiosity,mild
"00:08:17,000","00:08:19,000","No, no socks, but foot chains.",neutral,neutral,neutral
"00:08:19,000","00:08:21,000","Could be stinky Winky, we don't know.",happiness,amusement,mild
"00:08:21,000","00:08:23,000",Are your feet stinky winky?,happiness,amusement,mild
"00:08:23,000","00:08:24,000",Can smell.,neutral,neutral,neutral
"00:08:29,000","00:08:30,000",Have Mal Hoch das ding.,neutral,neutral,neutral
"00:08:30,000","00:08:31,000",Here is my hand.,neutral,neutral,neutral
"00:08:33,000","00:08:34,000","Wow, don't stink.",surprise,surprise,mild
"00:08:36,000","00:08:38,000","So, I wouldn't exchange with myself.",disgust,disapproval,mild
"00:08:38,000","00:08:39,000",It is always difficult for me.,anger,annoyance,moderate
"00:08:39,000","00:08:40,000","Well, suitable question.",neutral,neutral,neutral
"00:08:40,000","00:08:42,000",We go into the other department.,neutral,neutral,neutral
"00:08:43,000","00:08:45,000",We have now started here.,neutral,neutral,neutral
"00:08:45,000","00:08:48,000","For me it is really, I know that is now such an issue",surprise,confusion,mild
"00:08:48,000","00:08:49,000",But for me it is important,happiness,optimism,moderate
"00:08:49,000","00:08:51,000",we feel the body on account.,neutral,neutral,neutral
"00:08:51,000","00:08:53,000","So, it is important to me.",happiness,optimism,moderate
"00:08:53,000","00:08:55,000","Simply important for you privately, really?",happiness,curiosity,mild
"00:08:55,000","00:08:57,000","I don't know, others think differently",surprise,confusion,mild
"00:08:57,000","00:08:59,000",But it's really important for me.,happiness,optimism,moderate
"00:08:59,000","00:09:01,000","I am also someone who is not that often yet,",neutral,neutral,neutral
"00:09:01,000","00:09:05,000","A lot with one, but then only, I had 3 so far, you know.",neutral,neutral,neutral
"00:09:05,000","00:09:06,000",So if someone now ...,happiness,curiosity,mild
"00:09:06,000","00:09:08,000","Okay, okay, okay, yes, exactly.",neutral,neutral,neutral
"00:09:08,000","00:09:11,000","Candidate number 1, how high is your body count?",happiness,curiosity,mild
"00:09:11,000","00:09:12,000",10.,neutral,neutral,neutral
"00:09:14,000","00:09:15,000",Okay.,neutral,neutral,neutral
"00:09:15,000","00:09:17,000","Candidate number 2, how high is your body count?",happiness,curiosity,mild
"00:09:17,000","00:09:19,000","So, I see it like Tom.",neutral,neutral,neutral
"00:09:19,000","00:09:22,000",I think you should definitely go to the matter with feelings.,happiness,approval,moderate
"00:09:22,000","00:09:24,000",And with me it is 4.,neutral,neutral,neutral
"00:09:24,000","00:09:25,000",Candidate 3.,neutral,neutral,neutral
"00:09:25,000","00:09:28,000","So, I'm waiting for the right person, I don't have one yet.",happiness,optimism,moderate
"00:09:28,000","00:09:29,000","Also, 0.",neutral,neutral,neutral
"00:09:31,000","00:09:32,000",Candidate 4.,neutral,neutral,neutral
"00:09:32,000","00:09:34,000",I don't reveal my body count.,neutral,neutral,neutral
"00:09:35,000","00:09:37,000","I am Aquarius of zodiac signs,",neutral,neutral,neutral
"00:09:37,000","00:09:38,000",But I'm also a virgin.,neutral,neutral,neutral
"00:09:38,000","00:09:39,000",What do you think?,happiness,curiosity,mild
"00:09:40,000","00:09:41,000","Wait, I have to go through.",surprise,confusion,mild
"00:09:41,000","00:09:42,000",10.,neutral,neutral,neutral
"00:09:42,000","00:09:45,000","10 is always such a difficult thing, so it is usually 8.",neutral,neutral,neutral
"00:09:46,000","00:09:48,000","If a woman says 8, then it can go to infinity.",happiness,amusement,mild
"00:09:48,000","00:09:49,000",Nonsense.,anger,annoyance,mild
"00:09:49,000","00:09:52,000","If you know, then the 8 is sometimes shot like this.",surprise,confusion,mild
"00:09:52,000","00:09:53,000",Nonsense.,anger,annoyance,mild
"00:09:53,000","00:09:54,000",But better 10 than 100.,neutral,neutral,neutral
"00:09:54,000","00:09:55,000",Please?,surprise,confusion,mild
"00:09:55,000","00:09:56,000",Better 10 than 100.,neutral,neutral,neutral
"00:09:56,000","00:09:57,000","Yes, that's right.",happiness,approval,mild
"00:09:57,000","00:09:59,000","Therefore, 10 couldn't be now.",surprise,confusion,mild
"00:09:59,000","00:10:00,000","So, I would say 10.",neutral,neutral,neutral
"00:10:00,000","00:10:01,000",I would say 10.,neutral,neutral,neutral
"00:10:01,000","00:10:02,000",Okay.,neutral,neutral,neutral
"00:10:00,000","00:10:01,000",You have to be really real.,neutral,neutral,neutral
"00:10:01,000","00:10:03,000","Some say, yes, eight.",neutral,neutral,neutral
"00:10:03,000","00:10:05,000","Then it is, you know how I say?",surprise,confusion,mild
"00:10:05,000","00:10:07,000",You have to be careful.,neutral,neutral,neutral
"00:10:07,000","00:10:08,000","The second, that was cute and so on,",happiness,amusement,mild
"00:10:09,000","00:10:12,000",But I have the feeling that I want to like it that way.,happiness,desire,mild
"00:10:12,000","00:10:15,000","Mhm, I have too. But is also cute.",happiness,amusement,mild
"00:10:15,000","00:10:17,000","I am very careful, I'll tell you honestly.",neutral,neutral,neutral
"00:10:17,000","00:10:20,000",For me there are certain keywords when someone says that,happiness,curiosity,mild
"00:10:20,000","00:10:22,000",Then I am directly over.,disgust,disapproval,mild
"00:10:22,000","00:10:23,000",For example?,happiness,curiosity,mild
"00:10:23,000","00:10:25,000",I want to get to know the right Tom.,happiness,desire,mild
"00:10:25,000","00:10:28,000",I said that in the podcast when someone says that,neutral,neutral,neutral
"00:10:29,000","00:10:30,000",Because that's how ...,neutral,neutral,neutral
"00:10:30,000","00:10:33,000",They want to go into this wound that I showed,neutral,neutral,neutral
"00:10:33,000","00:10:34,000",So that the so ...,neutral,neutral,neutral
"00:10:34,000","00:10:36,000","Yes, that you can do mommy.",neutral,neutral,neutral
"00:10:36,000","00:10:38,000",But I still found two likeable.,happiness,approval,mild
"00:10:38,000","00:10:41,000",But candidate three said she has none.,surprise,confusion,mild
"00:10:41,000","00:10:43,000",That is the controversy because I thought,surprise,confusion,mild
"00:10:43,000","00:10:46,000","Then she comes, I've already flogged ten people.",surprise,surprise,moderate
"00:10:46,000","00:10:47,000","Also, Tim?",surprise,confusion,mild
"00:10:48,000","00:10:50,000",I'm now ...,neutral,neutral,neutral
"00:10:50,000","00:10:52,000","Oh no, Oh no, Tom, Tom, I'm sorry.",sadness,remorse,moderate
"00:10:53,000","00:10:54,000",Ah!,surprise,surprise,mild
"00:10:54,000","00:10:55,000","Tom, you won't evaporate me.",neutral,neutral,neutral
"00:10:56,000","00:10:57,000",You don't know what my name is.,anger,annoyance,mild
"00:10:57,000","00:10:59,000",That doesn't sound at all.,disgust,disapproval,mild
"00:10:59,000","00:11:00,000",Um ...,neutral,neutral,neutral
"00:11:00,000","00:11:02,000","That doesn't sound, then don't say anything.",disgust,disapproval,mild
"00:11:02,000","00:11:05,000","I'm sorry, candidate four didn't want to say it.",sadness,remorse,mild
"00:11:05,000","00:11:08,000","Yes, all alarm bells were already on for me.",fear,nervousness,moderate
"00:11:09,000","00:11:11,000",But you can also see both sides again.,neutral,neutral,neutral
"00:11:11,000","00:11:14,000",It can also be one who doesn't want to talk that.,neutral,neutral,neutral
"00:11:14,000","00:11:18,000","I just find something private, what is not quite youtube.",disgust,disapproval,mild
"00:11:18,000","00:11:20,000","For example, this is a thing.",neutral,neutral,neutral
"00:11:20,000","00:11:22,000",But you could have just lies.,disgust,disapproval,mild
"00:11:22,000","00:11:23,000","Yes, why lies?",surprise,confusion,mild
"00:11:23,000","00:11:26,000","Hey, she doesn't lie, why do you want to say that?",anger,annoyance,moderate
