start_time,end_time,text,emotion,sub-emotion,intensity
"00:05:46,000","00:05:51,000",I sometimes made the horses remark on the steel again.,surprise,confusion,mild
"00:05:51,000","00:05:54,000","It was really as if, not the galloping or something, but really from ...",surprise,confusion,mild
"00:05:54,000","00:05:56,000","Doom, doem, doem.",neutral,neutral,neutral
"00:05:56,000","00:05:59,000",As if an elephant walks through the room above you.,anger,annoyance,moderate
"00:05:59,000","00:06:02,000","I have made those comments very often, yes.",anger,annoyance,mild
"00:06:04,000","00:06:07,000",Shall we sit down at the table to continue talking about the case?,neutral,neutral,neutral
"00:06:07,000","00:06:08,000","Yes, I like that.",happiness,approval,mild
"00:06:10,000","00:06:11,000","How long have you been living here, Essy?",happiness,curiosity,mild
"00:06:11,000","00:06:13,000",I've been living here for four years.,neutral,neutral,neutral
"00:06:13,000","00:06:17,000",And when did you first suffer from the noise from above?,happiness,curiosity,mild
"00:06:17,000","00:06:20,000",It's actually two things.,neutral,neutral,neutral
"00:06:20,000","00:06:25,000","That with those slippers, that is something recently.",neutral,neutral,neutral
"00:06:25,000","00:06:31,000","The very first time I heard something, it was about drilling.",neutral,neutral,neutral
"00:06:34,000","00:06:42,000",I was here in this room and at that moment I heard the sound coming from above.,neutral,neutral,neutral
"00:06:44,000","00:06:45,000",My daughter was shocked too.,surprise,surprise,mild
"00:06:45,000","00:06:49,000",He just couldn't sleep for a while.,anger,annoyance,mild
"00:06:49,000","00:06:54,000",And because in my experience I really had the feeling that it came from above ...,surprise,realization,mild
"00:06:54,000","00:06:57,000",So I went to the neighbor.,neutral,neutral,neutral
"00:06:58,000","00:07:01,000","And I ask him, neighbor are you drilling?",happiness,curiosity,mild
"00:07:01,000","00:07:03,000",And he says no.,neutral,neutral,neutral
"00:07:03,000","00:07:04,000","And I say, oh okay.",neutral,neutral,neutral
"00:07:04,000","00:07:07,000","And it was finished with that, I feel.",happiness,relief,mild
"00:07:08,000","00:07:09,000","Okay, it wasn't the neighbor.",surprise,realization,mild
"00:07:09,000","00:07:10,000",Beats.,neutral,neutral,neutral
"00:07:10,000","00:07:12,000",How did it continue then?,happiness,curiosity,mild
"00:07:12,000","00:07:13,000",In my experience there was nothing wrong.,neutral,neutral,neutral
"00:07:13,000","00:07:16,000",I often came across the neighbor in the elevator.,neutral,neutral,neutral
"00:07:16,000","00:07:18,000",Then it's just good morning.,neutral,neutral,neutral
"00:07:18,000","00:07:21,000",But it seems that something was going on.,happiness,curiosity,mild
"00:07:21,000","00:07:26,000",Because then it originated that someone started walking with those slippers.,neutral,neutral,neutral
"00:07:26,000","00:07:28,000",That has been since that confrontation?,happiness,curiosity,mild
"00:07:28,000","00:07:28,000",And.,neutral,neutral,neutral
"00:07:28,000","00:07:31,000",And have you still addressed the neighbor on those slippers?,happiness,curiosity,mild
"00:07:32,000","00:07:34,000",I addressed the neighbor.,neutral,neutral,neutral
"00:07:34,000","00:07:35,000",What did you say?,happiness,curiosity,mild
"00:07:35,000","00:07:38,000",Well that one of you is running with slippers?,neutral,neutral,neutral
"00:07:38,000","00:07:39,000",What did he say then?,happiness,curiosity,mild
"00:07:39,000","00:07:40,000","He said yes, that's right.",neutral,neutral,neutral
"00:07:40,000","00:07:44,000","My wife is wearing slippers, but she is not going to take off the slippers.",neutral,neutral,neutral
"00:07:44,000","00:07:45,000","Okay, that was clear.",surprise,realization,mild
"00:07:45,000","00:07:49,000","Then I thought, I can respond to this on his Surinamese.",happiness,curiosity,mild
"00:07:50,000","00:07:52,000",Or I'm just going to laugh hard.,happiness,amusement,mild
"00:07:52,000","00:07:54,000",And I just laughed.,happiness,amusement,mild
"00:07:54,000","00:07:57,000",I took my bike and I left.,neutral,neutral,neutral
"00:07:58,000","00:08:01,000",And then it just went downhill.,sadness,disappointment,mild
"00:08:01,000","00:08:02,000",And then?,happiness,curiosity,mild
"00:08:02,000","00:08:09,000",There was also another situation where I was sitting here with family.,neutral,neutral,neutral
"00:08:09,000","00:08:11,000",We were laughing.,happiness,amusement,moderate
"00:08:11,000","00:08:15,000",And the visitor noted that there was a mash.,neutral,neutral,neutral
"00:08:15,000","00:08:17,000",It was clearly a signal from above.,surprise,realization,mild
"00:08:17,000","00:08:18,000",Correct.,happiness,approval,mild
"00:08:18,000","00:08:19,000",Take it easy.,happiness,caring,mild
"00:08:19,000","00:08:20,000",Beats.,neutral,neutral,neutral
"00:08:20,000","00:08:24,000","Really, that's really that I think, we are ordinary people.",neutral,neutral,neutral
"00:08:24,000","00:08:25,000",Just come to me.,happiness,caring,mild
"00:08:25,000","00:08:26,000",Don't stamp.,anger,annoyance,mild
"00:08:27,000","00:08:29,000",At that moment I went upstairs.,neutral,neutral,neutral
"00:08:29,000","00:08:32,000",And my sister also decided to go with me.,neutral,neutral,neutral
"00:08:32,000","00:08:33,000",So you went to the neighbor?,happiness,curiosity,mild
"00:08:33,000","00:08:34,000",I went to the neighbor.,neutral,neutral,neutral
"00:08:34,000","00:08:35,000",With an angry head?,happiness,curiosity,mild
"00:08:35,000","00:08:38,000","Well, I was a bit angry yes.",anger,anger,mild
"00:08:38,000","00:08:40,000",I was actually angry and disappointed.,sadness,disappointment,moderate
"00:08:40,000","00:08:40,000",And then?,happiness,curiosity,mild
"00:08:40,000","00:08:43,000","I asked, are you stamping?",happiness,curiosity,mild
"00:08:43,000","00:08:46,000","And then the neighbor was allowed, yes why are you coming to me?",surprise,confusion,mild
"00:08:46,000","00:08:49,000","On which sir open the door and says, who are you?",surprise,confusion,mild
"00:08:49,000","00:08:51,000",You don't hear here.,disgust,disapproval,mild
"00:08:53,000","00:08:55,000",I don't dare call the word antisocial.,fear,nervousness,mild
"00:08:55,000","00:08:58,000","But I had the idea of, well that is a certain type of people.",disgust,disapproval,mild
"00:08:58,000","00:09:02,000",They don't want a comment from others.,disgust,disapproval,mild
"00:09:04,000","00:09:05,000",It is all clear to me.,surprise,realization,mild
"00:09:05,000","00:09:08,000",We are going to try to bring peace in the flat today.,happiness,optimism,moderate
"00:09:08,000","00:09:09,000",Master Visser will come here soon.,neutral,neutral,neutral
"00:09:09,000","00:09:10,000",What is your requirement for him?,happiness,curiosity,mild
"00:09:10,000","00:09:14,000",Well that the nuisance stops.,happiness,desire,moderate
"00:09:14,000","00:09:18,000",And that we can treat each other again in a good way.,happiness,desire,moderate
"00:09:18,000","00:09:19,000",That is clear.,surprise,realization,mild
"00:09:19,000","00:09:21,000",I'll come and get you again when Master Visser is on the road.,neutral,neutral,neutral
"00:09:21,000","00:09:22,000",See you.,neutral,neutral,neutral
"00:09:22,000","00:09:24,000","Well, a very annoying situation.",anger,annoyance,moderate
"00:09:24,000","00:09:28,000",That Essie and her daughter do not find peace in their own house.,sadness,sadness,moderate
"00:09:28,000","00:09:31,000","And talking about that with the neighbors, that is certainly not possible.",anger,annoyance,moderate
"00:09:31,000","00:09:34,000",Because according to Essie there is no talk to the neighbors.,anger,annoyance,moderate
"00:09:34,000","00:09:36,000","Anyway, I'm going to make an effort anyway.",happiness,optimism,moderate
"00:09:39,000","00:09:42,000","Don't let them in, whatever they come up with.",fear,fear,moderate
"00:09:42,000","00:09:43,000","Well, we'll see that sometimes.",neutral,neutral,neutral
"00:09:45,000","00:09:46,000","Look, there it is.",neutral,neutral,neutral
"00:09:46,000","00:09:48,000","Look, that's Mr. Brandt.",neutral,neutral,neutral
"00:09:48,000","00:09:49,000",Mr. Fred.,neutral,neutral,neutral
"00:09:49,000","00:09:50,000",Good afternoon.,neutral,neutral,neutral
"00:09:50,000","00:09:50,000",Good afternoon.,neutral,neutral,neutral
"00:09:50,000","00:09:51,000",How are you?,neutral,neutral,neutral
"00:09:51,000","00:09:52,000",It is very good with me.,happiness,joy,mild
"00:09:52,000","00:09:55,000",First of all nice to meet someone who is even longer than me.,happiness,amusement,mild
"00:09:55,000","00:09:58,000","Looking almost in the eyes, that's nice for me too.",happiness,amusement,mild
"00:09:58,000","00:09:59,000","Yes, I understand.",neutral,neutral,neutral
"00:10:00,000","00:10:06,000",Can I come in to squeeze the heavy loop and the slippers with you?,happiness,curiosity,mild
"00:10:06,000","00:10:07,000",And.,neutral,neutral,neutral
"00:10:07,000","00:10:10,000","Yes, you still laugh about it now.",happiness,amusement,mild
"00:10:10,000","00:10:12,000","Yes, how beautiful, guys.",happiness,admiration,mild
"00:10:16,000","00:10:19,000",Good afternoon.,neutral,neutral,neutral
"00:10:19,000","00:10:21,000","Hello, I am Marion. Hello.",neutral,neutral,neutral
"00:10:21,000","00:10:24,000","You understand, I immediately dive on the shoes.",happiness,excitement,mild
"00:10:24,000","00:10:29,000",Will you come and stand with me a bit? Can I take a look at them from very close?,happiness,curiosity,mild
"00:10:29,000","00:10:31,000","Oh, you even take them out.",surprise,surprise,mild
"00:10:31,000","00:10:34,000","Because you know why I am asking about that, isn't it?",happiness,curiosity,mild
"00:10:34,000","00:10:39,000","The neighbor's complaint about the heavy walking, stamping ...",anger,annoyance,moderate
"00:10:40,000","00:10:42,000",And in particular slippers.,anger,annoyance,mild
"00:10:42,000","00:10:44,000","Slippers, yes, right.",neutral,neutral,neutral
"00:10:44,000","00:10:46,000",And you do have slippers.,neutral,neutral,neutral
"00:10:46,000","00:10:51,000","If you think carefully, noise pollution by slippers.",anger,annoyance,moderate
"00:10:59,000","00:11:01,000",But this is almost silent.,happiness,relief,mild
"00:11:01,000","00:11:03,000","Yes, sorry.",neutral,neutral,neutral
"00:11:03,000","00:11:05,000","Yes, sorry.",neutral,neutral,neutral
"00:11:05,000","00:11:09,000",I have to say it with a smile and I keep saying it with a smile.,neutral,neutral,neutral
"00:11:09,000","00:11:10,000",I think it's a crazy.,disgust,disapproval,moderate
"00:11:10,000","00:11:13,000","Because that is what the neighbor says, that it sometimes sounds ...",anger,annoyance,moderate
"00:11:13,000","00:11:16,000",As if an elephant is running on the upper floor.,happiness,amusement,mild
"00:11:16,000","00:11:22,000","Sorry. You have seen it yourself. Marion is 1.60 meters, 60 kilos heavy.",neutral,neutral,neutral
"00:11:23,000","00:11:24,000",And.,neutral,neutral,neutral
"00:11:24,000","00:11:27,000",I wear these slippers. I never have other slippers.,neutral,neutral,neutral
"00:11:27,000","00:11:29,000",I will never walk on my heels.,neutral,neutral,neutral
"00:11:30,000","00:11:32,000",I see that it does you a lot.,surprise,realization,mild
"00:11:32,000","00:11:35,000","Yes, indeed. But what are we talking about?",surprise,confusion,mild
"00:11:35,000","00:11:39,000",I am so intimidated in my own house.,fear,fear,moderate
"00:11:40,000","00:11:42,000","Yes, I really feel ...",sadness,sadness,mild
"00:11:43,000","00:11:44,000",A caught in her own house.,fear,fear,moderate
"00:11:44,000","00:11:45,000",A caught in my own house.,fear,fear,moderate
"00:11:45,000","00:11:47,000","So bad it is with her then, isn't it?",neutral,neutral,neutral
"00:11:47,000","00:11:50,000",I have been bothered by my back in the last two years.,neutral,neutral,neutral
"00:11:50,000","00:11:54,000",I have a neck hernia. I'm not going to walk on my socks.,,,
"00:11:54,000","00:11:55,000",I'm afraid I will slip.,fear,fear,mild
"00:11:55,000","00:11:58,000",Do you run comfortably for the back in these shoes?,happiness,curiosity,mild
"00:11:58,000","00:11:59,000",And.,neutral,neutral,neutral
"00:11:59,000","00:12:03,000",If the neighbor commands me to tell ...,anger,annoyance,moderate
"00:12:03,000","00:12:05,000",That my wife is not allowed to walk on slippers ...,anger,annoyance,moderate
"00:12:06,000","00:12:07,000",Is it not going to happen from his life.,sadness,disappointment,mild
"00:12:08,000","00:12:11,000",The lower neighbor has been living here for four years now.,neutral,neutral,neutral
"00:12:11,000","00:12:13,000",The first year she has no complaints at all.,neutral,neutral,neutral
"00:12:13,000","00:12:16,000",Only the second year did she start the complaints.,happiness,curiosity,mild
"00:12:16,000","00:12:18,000",Why not the first year?,happiness,curiosity,mild
"00:12:18,000","00:12:21,000","Well, I think that has to do with, among other things ...",neutral,neutral,neutral
"00:12:21,000","00:12:25,000",With a confrontation that has been there with her sister at the front door.,neutral,neutral,neutral
"00:12:25,000","00:12:28,000","Yes, but not really had a fight. No, no, no.",neutral,neutral,neutral
"00:12:28,000","00:12:29,000",It was said then ...,neutral,neutral,neutral
"00:12:30,000","00:12:33,000","You don't hear here, you have nothing to look for here, get rid of it?",disgust,disapproval,intense
"00:12:33,000","00:12:36,000","No, you don't mean that. No.",disgust,disapproval,moderate
"00:12:36,000","00:12:38,000",I say purely what the neighbor told me.,neutral,neutral,neutral
"00:12:38,000","00:12:41,000",O.,neutral,neutral,neutral
"00:12:41,000","00:12:42,000","No, not that.",disgust,disapproval,mild
"00:12:43,000","00:12:46,000",Really not. I didn't say it.,,,
"00:12:46,000","00:12:47,000","Look, because he's honest.",happiness,approval,mild
"00:12:47,000","00:12:50,000",Well I almost get tears. And that doesn't happen often.,sadness,sadness,moderate
"00:12:50,000","00:12:54,000","Look, I'm a feller. Once I start, I am a feller.",happiness,pride,mild
"00:12:54,000","00:12:59,000","Yes. I will not do ugly, yes, but ...",neutral,neutral,neutral
"00:12:59,000","00:13:00,000",You are immediately. Yes.,neutral,neutral,neutral
"00:13:00,000","00:13:05,000",Perhaps because it is a little bit a few times a little ...,surprise,confusion,mild
"00:13:05,000","00:13:07,000",got out of hand in the mutual conversations.,anger,annoyance,moderate
"00:13:07,000","00:13:11,000","No, because she starts right in an area.",disgust,disapproval,mild
"00:13:11,000","00:13:13,000","Your Neffe should never do that, of course.",disgust,disapproval,moderate
"00:13:14,000","00:13:16,000","She doesn't ask. No, she commands.",anger,annoyance,moderate
"00:13:16,000","00:13:19,000",No performance traffic is possible.,sadness,disappointment,mild
"00:13:20,000","00:13:24,000","It is stipulated that we have to stop drilling, vacuuming ...",anger,annoyance,moderate
"00:13:24,000","00:13:27,000",Walk on slippers and soon continue.,neutral,neutral,neutral
"00:13:27,000","00:13:30,000","We also hear sounds from below, yes?",happiness,curiosity,mild
"00:13:31,000","00:13:34,000",We also do not go down for every change forest ...,neutral,neutral,neutral
"00:13:34,000","00:13:36,000",Could it be less to call at the door?,anger,annoyance,mild
"00:13:36,000","00:13:38,000",What do you hear from below then?,happiness,curiosity,mild
"00:13:38,000","00:13:41,000",The false piano game.,disgust,disapproval,moderate
"00:13:41,000","00:13:43,000","Yes, I saw that.",neutral,neutral,neutral
"00:13:44,000","00:13:46,000","Well, the neighbors in turn say ...",neutral,neutral,neutral
"00:13:46,000","00:13:48,000","Yes, that Essi might be bothered by us ...",neutral,neutral,neutral
"00:13:49,000","00:13:50,000",But we suffer from her.,anger,annoyance,moderate
"00:13:50,000","00:13:52,000",I heard that. Then I am talking about the piano.,neutral,neutral,neutral
"00:13:52,000","00:13:53,000",Great.,neutral,neutral,neutral
"00:13:55,000","00:13:56,000",Do you play a lot?,happiness,curiosity,mild
"00:13:57,000","00:13:59,000","No, that can really be counted on ten fingers.",neutral,neutral,neutral
"00:13:59,000","00:14:02,000","Per year? No, in those four years that I live here.",neutral,neutral,neutral
"00:14:02,000","00:14:03,000",Really and truly? Really and truly.,neutral,neutral,neutral
"00:14:03,000","00:14:05,000","If I was on the piano, then it is with my daughter ...",happiness,caring,mild
"00:14:05,000","00:14:08,000",And then she is making a little sounds.,neutral,neutral,neutral
"00:14:08,000","00:14:09,000",And is she good?,happiness,curiosity,mild
"00:14:10,000","00:14:12,000","No, I'll taste something. That will be fine.",happiness,optimism,mild
"00:14:12,000","00:14:13,000",She's four years.,neutral,neutral,neutral
"00:14:13,000","00:14:16,000","Well, she is touching the keys in the early stages.",neutral,neutral,neutral
"00:14:17,000","00:14:18,000",Let's say it nicely.,neutral,neutral,neutral
"00:14:21,000","00:14:24,000",It's false. It is not a Weebie yet.,disgust,disapproval,mild
"00:14:24,000","00:14:26,000",Let's put it this way.,neutral,neutral,neutral
"00:14:31,000","00:14:33,000",The orphans are no longer there.,neutral,neutral,neutral
"00:14:33,000","00:14:34,000","Yes, that's true.",neutral,neutral,neutral
"00:14:34,000","00:14:35,000","Yes, that's true.",neutral,neutral,neutral
"00:14:35,000","00:14:36,000",That's true.,neutral,neutral,neutral
"00:14:36,000","00:14:37,000",That's true.,neutral,neutral,neutral
"00:14:38,000","00:14:41,000",The neighbor has the requirement for Meester Visser ...,neutral,neutral,neutral
"00:14:41,000","00:14:43,000",That the noise nuisance comes to an end.,anger,annoyance,moderate
"00:14:43,000","00:14:45,000",Do you also have a countercloth?,happiness,curiosity,mild
"00:14:45,000","00:14:48,000","That she comes to realize, gains insight ...",surprise,realization,mild
"00:14:48,000","00:14:51,000",That she has 24 neighbors instead of one.,surprise,surprise,mild
"00:14:51,000","00:14:57,000",And that she joins us with respect in the future.,happiness,optimism,mild
"00:14:57,000","00:14:58,000",It is clear to me.,surprise,realization,neutral
"00:14:58,000","00:15:00,000",I will get you again immediately when he is on the road.,neutral,neutral,neutral
"00:15:01,000","00:15:02,000",See you. See you.,neutral,neutral,neutral
"00:15:04,000","00:15:06,000",I think it's a very special thing today.,happiness,excitement,mild
"00:15:06,000","00:15:08,000",It just seems to be a few slippers ...,surprise,confusion,mild
"00:15:09,000","00:15:10,000",And for some stamp on an upper floor.,surprise,confusion,mild
"00:15:11,000","00:15:12,000",But it is now much more than that ...,surprise,realization,mild
"00:15:13,000","00:15:15,000",Because a lot has happened between both parties.,happiness,curiosity,mild
"00:15:16,000","00:15:18,000",The stories are directly opposite each other.,surprise,confusion,mild
"00:15:18,000","00:15:20,000",So I am again very happy that Master Visser is on the way.,happiness,relief,mild
"00:15:20,000","00:15:22,000",He has his regular sound expert with him.,neutral,neutral,neutral
"00:15:22,000","00:15:24,000",We are going to sort it out to the bottom.,neutral,neutral,neutral
"00:15:24,000","00:15:27,000",I have agreed with both parties for the flat.,neutral,neutral,neutral
"00:15:28,000","00:15:30,000","Look, Fred and Marjon are already ready.",neutral,neutral,neutral
"00:15:30,000","00:15:32,000",I'm just going to get the neighbor.,neutral,neutral,neutral
"00:15:32,000","00:15:33,000",Great.,happiness,approval,mild
"00:15:33,000","00:15:35,000",Essie. Are you coming?,neutral,neutral,neutral
"00:15:35,000","00:15:36,000","Yes, I will be added.",neutral,neutral,neutral
"00:15:36,000","00:15:38,000",The neighbors are already waiting.,neutral,neutral,neutral
"00:15:38,000","00:15:39,000","Yes, I will be added.",neutral,neutral,neutral
"00:15:39,000","00:15:40,000","Well, you know the neighbors.",neutral,neutral,neutral
"00:15:40,000","00:15:41,000","Yes, I know that. Hello.",neutral,neutral,neutral
"00:15:41,000","00:15:43,000",Do we still shake hands with each other?,happiness,curiosity,mild
"00:15:43,000","00:15:44,000",Naturally. Why not?,neutral,neutral,neutral
"00:15:45,000","00:15:46,000",Hai. Fine.,neutral,neutral,neutral
"00:15:46,000","00:15:47,000",Not the neighbor.,disgust,disapproval,mild
"00:15:47,000","00:15:48,000",Why rather not?,happiness,curiosity,mild
"00:15:48,000","00:15:50,000","Yes, I don't want that yet.",disgust,disapproval,mild
"00:15:50,000","00:15:51,000",You don't want that yet?,happiness,curiosity,mild
"00:15:51,000","00:15:53,000",It feels like she just says in that ...,surprise,confusion,mild
"00:15:53,000","00:15:54,000","Well, I don't need anything from you.",disgust,disapproval,mild
