start_time,end_time,text,emotion,sub-emotion,intensity
"00:05:17,000","00:05:20,000",Surely they can just post in the area or something?,happiness,curiosity,mild
"00:05:20,000","00:05:21,000",And.,neutral,neutral,neutral
"00:05:25,000","00:05:30,000",Esmee and Richard have already arranged their hiding place for the first night.,neutral,neutral,neutral
"00:05:30,000","00:05:33,000",We are now heading towards the acquaintances of mine on Eiberg.,neutral,neutral,neutral
"00:05:33,000","00:05:35,000",Hope we are at home.,fear,nervousness,mild
"00:05:35,000","00:05:37,000",That will be our first overnight stay.,neutral,neutral,neutral
"00:05:38,000","00:05:42,000",We chose Tonja and Barbara because they are acquaintances ...,neutral,neutral,neutral
"00:05:42,000","00:05:46,000",But it is not very close to our network.,neutral,neutral,neutral
"00:05:46,000","00:05:48,000",Or in our first circles.,neutral,neutral,neutral
"00:05:48,000","00:05:52,000",And we know that they can help us very well with this.,happiness,optimism,mild
"00:05:55,000","00:05:57,000","At the headquarters, the investigation team ...",neutral,neutral,neutral
"00:05:57,000","00:06:00,000",Only a minimum amount of information.,neutral,neutral,neutral
"00:06:01,000","00:06:04,000","Urban regarding name, year of birth and place of residence ...",neutral,neutral,neutral
"00:06:04,000","00:06:06,000",they get started with the investigation.,neutral,neutral,neutral
"00:06:06,000","00:06:10,000","I want to know who they are, where they live, the hobbies, the contacts ...",happiness,curiosity,moderate
"00:06:10,000","00:06:13,000",And I want to know what the relationship is between the two.,happiness,curiosity,moderate
"00:06:13,000","00:06:16,000","As much as possible on social media, where they are, who they are.",happiness,curiosity,moderate
"00:06:16,000","00:06:19,000","I want to know immediately where they are registered, both.",happiness,curiosity,moderate
"00:06:19,000","00:06:23,000",Marcel van de Ven manages the team that hunts the fugitives.,neutral,neutral,neutral
"00:06:23,000","00:06:27,000",He has more than 20 years of experience and worked on criminal investigations ...,happiness,admiration,mild
"00:06:27,000","00:06:31,000","In the field of liquidations, abductions and terrorist.",neutral,neutral,neutral
"00:06:31,000","00:06:35,000",He knows better than anyone how difficult it is to stay under the radar.,happiness,admiration,mild
"00:06:35,000","00:06:39,000","The longer it takes, the more tension there will be, the more emotions come ...",fear,nervousness,moderate
"00:06:39,000","00:06:43,000",Which means that people always make strange jumps.,surprise,confusion,mild
"00:06:43,000","00:06:46,000","And just don't start thinking anymore, but survive.",fear,fear,moderate
"00:06:46,000","00:06:49,000","And that will, I think, give us the profit.",happiness,optimism,mild
"00:06:51,000","00:06:55,000",This is a photo of them just before a few days before departure.,neutral,neutral,neutral
"00:06:55,000","00:06:57,000",Actually a little earlier.,neutral,neutral,neutral
"00:06:57,000","00:06:59,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,anger,annoyance,mild
"00:06:59,000","00:07:01,000","That is interesting for the signal element, isn't it?",happiness,curiosity,mild
"00:07:01,000","00:07:04,000","Two backpacks, an orange tent.",neutral,neutral,neutral
"00:07:08,000","00:07:10,000",Can we assume that they have a link?,happiness,curiosity,mild
"00:07:11,000","00:07:14,000",The next fugitive is about to disappear.,,,
"00:07:14,000","00:07:18,000",Frank Smit and his family are just coming from a cremation.,sadness,sadness,moderate
"00:07:20,000","00:07:24,000","While he still has some chat with his wife Jolanda, he is called.",neutral,neutral,neutral
"00:07:25,000","00:07:27,000","An hour to get away. Shit, it's going loose.",fear,nervousness,intense
"00:07:28,000","00:07:30,000","Uh, I'm going to argue.",fear,nervousness,mild
"00:07:30,000","00:07:35,000","At the same time, the file of this second fugitive arrives in the headquarters.",neutral,neutral,neutral
"00:07:35,000","00:07:41,000","We are looking for Frank Smit, coming from Tuitjenhoorn, year of birth 1960.",neutral,neutral,neutral
"00:07:41,000","00:07:43,000","That is him, 56 years old.",neutral,neutral,neutral
"00:07:43,000","00:07:47,000","From now on, Frank Smit. Ask anyone?",happiness,curiosity,mild
"00:07:48,000","00:07:50,000","Mars, Rustie. Merci. There we go.",neutral,neutral,neutral
"00:07:50,000","00:07:55,000",The first that is usually requested in an investigation is the so-called GBA data.,neutral,neutral,neutral
"00:07:55,000","00:07:57,000",That is someone's personal information.,neutral,neutral,neutral
"00:07:57,000","00:08:02,000",And in the Netherlands they can be found in the administration of the municipality where you are registered.,neutral,neutral,neutral
"00:08:02,000","00:08:07,000",We already have the GBA data of Frank Al and the shield data.,neutral,neutral,neutral
"00:08:07,000","00:08:10,000","Okay, married? Yes, married to Jolanda Schonk.",neutral,neutral,neutral
"00:08:12,000","00:08:16,000",The application for historical banking and Belgian data often follows.,neutral,neutral,neutral
"00:08:16,000","00:08:18,000",They are normally protected.,neutral,neutral,neutral
"00:08:18,000","00:08:23,000","But if someone is on the fugitive, the police can, with the permission of a public prosecutor ...",neutral,neutral,neutral
"00:08:23,000","00:08:25,000",gain access to this information.,neutral,neutral,neutral
"00:08:25,000","00:08:29,000","If you do something wrong, you also have nothing to hide, you also have nothing to fear.",neutral,neutral,neutral
"00:08:29,000","00:08:32,000","So you will not be checked, you will not be followed either.",neutral,neutral,neutral
"00:08:32,000","00:08:35,000",The moment you deal with criminal activities ...,neutral,neutral,neutral
"00:08:35,000","00:08:40,000",Then you need to know that you can also live in a piece of your own privacy ...,neutral,neutral,neutral
"00:08:40,000","00:08:42,000",Because people want to detect that.,neutral,neutral,neutral
"00:08:43,000","00:08:48,000","We leave the most traces to via telephone, money transactions and computers.",neutral,neutral,neutral
"00:08:48,000","00:08:52,000",No less than 80% of the Dutch have a mobile phone ...,neutral,neutral,neutral
"00:08:52,000","00:08:55,000",And is active on it at least three hours a day.,neutral,neutral,neutral
"00:08:55,000","00:09:00,000",In 2015 there were more than 3200 million pin transactions in our country.,neutral,neutral,neutral
"00:09:00,000","00:09:04,000",And we spend about 20 minutes on social media every day.,neutral,neutral,neutral
"00:09:04,000","00:09:08,000",All these actions can be driven during an investigation.,neutral,neutral,neutral
"00:09:08,000","00:09:10,000",Frank Smit flees.,fear,fear,moderate
"00:09:10,000","00:09:12,000",He is aware that the Hunters ...,fear,fear,moderate
"00:09:12,000","00:09:15,000",Being able to find out where it is through his phone.,fear,fear,moderate
"00:09:15,000","00:09:17,000",I'm going to give you this phone.,neutral,neutral,neutral
"00:09:17,000","00:09:20,000",I have another phone in my backpack.,neutral,neutral,neutral
"00:09:20,000","00:09:21,000",Look.,neutral,neutral,neutral
"00:09:21,000","00:09:23,000","He is so good, he is not walking.",neutral,neutral,neutral
"00:09:23,000","00:09:26,000","No, he is on. So leave him on.",neutral,neutral,neutral
"00:09:26,000","00:09:29,000","But I don't have to have him, otherwise they can check him of course.",fear,fear,mild
"00:09:29,000","00:09:32,000",Frank has his entire survival equipment with him.,neutral,neutral,neutral
"00:09:32,000","00:09:35,000",Because of his work he is fleeing most time.,fear,fear,moderate
"00:09:35,000","00:09:36,000",I'm going to slide.,neutral,neutral,neutral
"00:09:36,000","00:09:39,000","Survival, survival and on the flight of something.",fear,fear,moderate
"00:09:39,000","00:09:42,000",I think everyone is somewhere in mind ...,neutral,neutral,neutral
"00:09:42,000","00:09:45,000",A graphic time on the flight wants something or someone.,happiness,curiosity,mild
"00:09:45,000","00:09:49,000",I want my skills as a survival instructor and bushcraft instructor ...,happiness,pride,mild
"00:09:49,000","00:09:51,000",recomban with my old skills ...,happiness,pride,mild
"00:09:51,000","00:09:54,000",I had as a director at a security company.,happiness,pride,mild
"00:10:00,000","00:10:01,000",I find that a challenge.,happiness,excitement,mild
"00:10:10,000","00:10:14,000","Once arrived at the Amsterdam IJ, he feels safe and lets things sink in.",happiness,relief,moderate
"00:10:15,000","00:10:18,000",That's how you are on a cremation and that's how I am on the IJ.,neutral,neutral,neutral
"00:10:20,000","00:10:23,000",And my aunt could drink and smoke like a boat worker but stayed under a lady.,happiness,amusement,mild
"00:10:24,000","00:10:25,000",I really told that a lot.,happiness,pride,mild
"00:10:25,000","00:10:29,000",So this is also translated to where I could be now.,surprise,realization,mild
"00:10:30,000","00:10:31,000",But it's a top female.,happiness,admiration,mild
"00:10:32,000","00:10:33,000",I'm going to the other side.,neutral,neutral,neutral
"00:10:39,000","00:10:44,000","In the meantime, a message is being notified at the headquarters that a call was made to Frank's mobile phone.",neutral,neutral,neutral
"00:10:45,000","00:10:46,000",This number is now under the tap.,neutral,neutral,neutral
"00:10:47,000","00:10:50,000",In this way all telephone traffic comes directly to De Hunters.,neutral,neutral,neutral
"00:10:51,000","00:10:55,000","That is used quite often, listening to a telephone or tapping on a telephone.",neutral,neutral,neutral
"00:10:56,000","00:11:00,000",You don't necessarily have to be a suspect to tap or listen to your phone.,neutral,neutral,neutral
"00:11:01,000","00:11:04,000","So the more people you have in research, the more taps can be applied.",neutral,neutral,neutral
"00:11:05,000","00:11:09,000","Worldwide, the Netherlands is a leader in eavesdropping telephones.",neutral,neutral,neutral
"00:11:10,000","00:11:12,000",I think that is why they will be the Netherlands tap champion.,happiness,amusement,mild
"00:11:14,000","00:11:19,000","Because Frank has given his device to his wife Yolanda, their home address comes through as a location.",neutral,neutral,neutral
"00:11:21,000","00:11:25,000",Frank Smit's phone shines twice in the garden.,neutral,neutral,neutral
"00:11:26,000","00:11:27,000","Okay, and he lives there too?",happiness,curiosity,mild
"00:11:28,000","00:11:29,000",He lives in the garden hearing yes.,neutral,neutral,neutral
"00:11:30,000","00:11:32,000",See if there is a team free to go that way.,neutral,neutral,neutral
"00:11:33,000","00:11:35,000","And if he is still there, that is completely beautiful of course.",happiness,optimism,mild
"00:11:36,000","00:11:37,000",And if she is there we can interview her immediately.,neutral,neutral,neutral
"00:11:38,000","00:11:39,000","Yes, do it right away.",fear,fear,moderate
"00:11:41,000","00:11:45,000","In addition to the people at the headquarters, there are also three mobile Hunter teams active ...",neutral,neutral,neutral
"00:11:46,000","00:11:48,000",who are hunting for the fugitives throughout the country.,neutral,neutral,neutral
"00:11:49,000","00:11:50,000",We are looking for Frank.,neutral,neutral,neutral
"00:11:51,000","00:11:52,000",You don't see it.,surprise,confusion,mild
"00:11:53,000","00:11:54,000",Where is his mobile phone right now?,happiness,curiosity,mild
"00:11:55,000","00:11:56,000",In the salad.,happiness,amusement,mild
"00:11:57,000","00:11:58,000","Okay, we take it with us.",neutral,neutral,neutral
"00:11:59,000","00:12:00,000",Can you tell you more about him?,happiness,curiosity,mild
"00:12:01,000","00:12:04,000",It is someone who is very easy to deal with ...,happiness,admiration,mild
"00:12:05,000","00:12:07,000",And very much convinced of himself.,happiness,admiration,mild
"00:12:08,000","00:12:10,000",It is someone who knows what he can do.,happiness,admiration,mild
"00:12:11,000","00:12:12,000",How can he be alone?,happiness,curiosity,mild
"00:12:13,000","00:12:15,000",Because sometimes he will only happen to his brothers.,neutral,neutral,neutral
"00:12:15,000","00:12:18,000","He often goes back into the forest with a backpack, so to speak.",neutral,neutral,neutral
"00:12:19,000","00:12:22,000",He can walk into the forest in this way and then stay away for days.,neutral,neutral,neutral
"00:12:23,000","00:12:26,000","And what he does then, make a fire, boil water.",neutral,neutral,neutral
"00:12:27,000","00:12:28,000",We'll hear this.,neutral,neutral,neutral
"00:12:30,000","00:12:31,000",This is the place here.,neutral,neutral,neutral
"00:12:38,000","00:12:40,000",Yet I have a certain peace over me.,neutral,neutral,neutral
"00:12:41,000","00:12:42,000",Because it ...,neutral,neutral,neutral
"00:12:42,000","00:12:43,000",It is familiar territory.,neutral,neutral,neutral
"00:12:45,000","00:12:47,000","Not the environment I mean, but what I do.",neutral,neutral,neutral
"00:12:48,000","00:12:51,000",I am convinced of my own abilities or own pitfalls.,happiness,pride,mild
"00:12:52,000","00:12:53,000",I am dry for now.,happiness,relief,mild
"00:12:54,000","00:12:55,000",My camp is ready.,neutral,neutral,neutral
"00:12:56,000","00:12:57,000",I have food with me.,happiness,relief,mild
"00:12:58,000","00:12:59,000",I let everything sink in.,neutral,neutral,neutral
"00:13:00,000","00:13:02,000",And now we bring to a successful conclusion.,happiness,optimism,moderate
"00:13:13,000","00:13:14,000","Are you not thinking here, you think?",surprise,confusion,mild
"00:13:15,000","00:13:17,000","Well, they don't know that we are here.",happiness,relief,mild
"00:13:18,000","00:13:22,000",Richard and Esmee have almost arrived at their hiding place for the night.,neutral,neutral,neutral
"00:13:23,000","00:13:24,000","Yes, they are caught.",surprise,surprise,moderate
"00:13:25,000","00:13:26,000","Echt, is it?",surprise,surprise,moderate
"00:13:28,000","00:13:29,000","Okay, shall I ring the bell first?",neutral,neutral,neutral
"00:13:30,000","00:13:31,000",And.,neutral,neutral,neutral
"00:13:31,000","00:13:32,000",The scooter is there.,neutral,neutral,neutral
"00:13:33,000","00:13:34,000",Oh me? OKé.,surprise,surprise,mild
"00:13:35,000","00:13:36,000",First let's beat.,happiness,optimism,moderate
"00:13:40,000","00:13:41,000",They are not at home.,neutral,neutral,neutral
"00:13:42,000","00:13:43,000",They would have it here otherwise.,happiness,curiosity,mild
"00:13:44,000","00:13:45,000","Yes, we have him.",happiness,relief,moderate
"00:13:45,000","00:13:46,000","Okay, come on.",neutral,neutral,neutral
"00:13:47,000","00:13:48,000","Oh, the cat is at home.",surprise,surprise,mild
"00:13:50,000","00:13:52,000",Shall we put the bike in the garden like that?,happiness,curiosity,mild
"00:13:53,000","00:13:54,000","Fast, immediately, before people ...",fear,fear,intense
"00:13:55,000","00:13:57,000","In any case, this one.",neutral,neutral,neutral
"00:13:58,000","00:13:59,000",Then we know that we are safe.,happiness,relief,moderate
"00:14:02,000","00:14:03,000","Oh, guys.",neutral,neutral,neutral
"00:14:04,000","00:14:05,000","Oh, how chill this.",happiness,relief,mild
"00:14:07,000","00:14:10,000",But soon the unrest increases again with the fugitive couple.,fear,fear,moderate
"00:14:11,000","00:14:12,000","Okay, let's just stay inside.",fear,fear,moderate
"00:14:13,000","00:14:14,000",And?,happiness,curiosity,mild
"00:14:15,000","00:14:16,000",And.,neutral,neutral,neutral
"00:14:16,000","00:14:18,000",They can't see that we are in the house?,surprise,confusion,mild
"00:14:19,000","00:14:20,000",Nee.,neutral,neutral,neutral
"00:14:21,000","00:14:26,000","Plus, they can't request all images from all over the Netherlands, I think.",neutral,neutral,neutral
"00:14:27,000","00:14:29,000",I really think they should say specifically ...,neutral,neutral,neutral
"00:14:29,000","00:14:31,000","Okay, we would like to have from Eiberg cameras.",happiness,optimism,moderate
"00:14:32,000","00:14:35,000",The images of security cameras are requested ...,neutral,neutral,neutral
"00:14:35,000","00:14:38,000",As soon as there is an indication that the fugitive is nearby.,fear,nervousness,moderate
"00:14:38,000","00:14:40,000",The headquarters would in this case ...,neutral,neutral,neutral
"00:14:40,000","00:14:43,000",All images from the security cameras on Eiberg can request.,neutral,neutral,neutral
"00:14:44,000","00:14:48,000",But for now they have no trace that leads to Richard and Esmee.,sadness,disappointment,mild
"00:14:48,000","00:14:51,000","Well, then I think we are safe and normally we can sleep now.",happiness,relief,moderate
"00:14:51,000","00:14:53,000",And gone again tomorrow morning.,neutral,neutral,neutral
"00:14:53,000","00:14:55,000","We have to, I think, really away tomorrow morning.",fear,fear,moderate
"00:14:55,000","00:14:56,000","Yes, immediately.",happiness,optimism,moderate
"00:14:57,000","00:14:58,000",We are going to do that.,happiness,optimism,moderate
"00:14:58,000","00:15:02,000",Although Richard and Esmee are still known to De Hunters as Davy and Victor ...,neutral,neutral,neutral
"00:15:02,000","00:15:05,000",More and more information is emerging about their lives.,happiness,curiosity,mild
"00:15:05,000","00:15:08,000",And that is largely online.,neutral,neutral,neutral
"00:15:10,000","00:15:12,000","Yo, Project Freedom in the house.",happiness,excitement,moderate
"00:15:12,000","00:15:14,000",It's time for our Q&A.,neutral,neutral,neutral
"00:15:15,000","00:15:20,000","It is now becoming clear that they use their second names, Richard and Esmee.",surprise,realization,mild
"00:15:20,000","00:15:22,000",We are going to start with the first question.,neutral,neutral,neutral
"00:15:22,000","00:15:24,000",The is of Bobby Juul.,neutral,neutral,neutral
"00:15:24,000","00:15:27,000",Who is your favorite family member?,happiness,curiosity,mild
"00:15:27,000","00:15:31,000",But this is interesting. Who is their favorite family member and things like that?,happiness,curiosity,moderate
"00:15:31,000","00:15:33,000",Elsine van Os is profiles.,neutral,neutral,neutral
"00:15:33,000","00:15:36,000","She has worked all over the world, especially in conflict areas ...",happiness,admiration,moderate
"00:15:36,000","00:15:39,000","Such as Iraq, Colombia and Nigeria.",neutral,neutral,neutral
"00:15:39,000","00:15:43,000","Due to the fugitive goodness by grounds, a profiler can predict ...",happiness,curiosity,mild
"00:15:43,000","00:15:47,000",What their next steps will be and anticipate it.,happiness,curiosity,moderate
"00:15:47,000","00:15:52,000",The most clearest at Richard and Esmee is that they are a lot online ...,surprise,realization,mild
"00:15:52,000","00:15:54,000",In all kinds of ways.,neutral,neutral,neutral
"00:15:54,000","00:15:57,000",So they will have thought very clearly about that in advance ...,surprise,realization,mild
"00:15:57,000","00:16:00,000",From how do we actually deal with this in such a period.,surprise,confusion,moderate
"00:16:00,000","00:16:02,000",That is very difficult for them.,,,
"00:16:02,000","00:16:06,000",So my expectation is that we will see them again in any way.,happiness,optimism,mild
"00:16:09,000","00:16:12,000","For the brightness, Davy is Esmee.",neutral,neutral,neutral
"00:16:12,000","00:16:16,000",Richard and Esmee wake up at their hiding place in Amsterdam.,neutral,neutral,neutral
"00:16:16,000","00:16:20,000",Because they are afraid that the Hunters picked up their track somewhere ...,fear,fear,moderate
"00:16:20,000","00:16:23,000",They want to leave their first place of residence as quickly as possible.,fear,fear,moderate
"00:16:23,000","00:16:25,000",They get help from Tony.,happiness,relief,mild
"00:16:25,000","00:16:27,000",Let's go.,happiness,optimism,moderate
"00:16:27,000","00:16:29,000","Just a question, honey.",happiness,curiosity,mild
"00:16:29,000","00:16:35,000",Could you call Monique now that I will call you back in a few minutes ...,neutral,neutral,neutral
"00:16:35,000","00:16:37,000",Whether they can go there and from what time?,happiness,curiosity,mild
"00:16:37,000","00:16:39,000",I just spoke to her.,neutral,neutral,neutral
"00:16:39,000","00:16:40,000",Great.,happiness,approval,mild
"00:16:40,000","00:16:43,000",So they can sleep and eat there.,happiness,relief,mild
"00:16:43,000","00:16:46,000",By using Tony's network ...,happiness,gratitude,mild
"00:16:46,000","00:16:48,000",The track is releasing to this fugitive.,neutral,neutral,neutral
"00:16:48,000","00:16:52,000",Now we also come to a plan that we have not planned ourselves.,surprise,surprise,mild
"00:16:52,000","00:16:53,000",And I like that about it.,happiness,approval,mild
"00:16:53,000","00:16:55,000","Yes, exactly.",neutral,neutral,neutral
"00:16:55,000","00:16:57,000","No, so that will be fine.",neutral,neutral,neutral
"00:16:57,000","00:16:59,000",I don't know where we are going now.,surprise,confusion,moderate
